pair_id,dataset,protocol,subject_id,canonical_finger_position,ppi,raw_frgp_a,raw_frgp_b,path_a,path_b
sd300c_plain_roll_00001015_04,sd300c,plain_roll,00001015,4,2000,4,4,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001015_plain_2000_04.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001015_roll_2000_04.png
sd300c_plain_roll_00001015_07,sd300c,plain_roll,00001015,7,2000,7,7,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001015_plain_2000_07.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001015_roll_2000_07.png
sd300c_plain_roll_00001018_01,sd300c,plain_roll,00001018,1,2000,11,1,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001018_plain_2000_11.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001018_roll_2000_01.png
sd300c_plain_roll_00001018_02,sd300c,plain_roll,00001018,2,2000,2,2,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001018_plain_2000_02.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001018_roll_2000_02.png
sd300c_plain_roll_00001019_01,sd300c,plain_roll,00001019,1,2000,11,1,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001019_plain_2000_11.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001019_roll_2000_01.png
sd300c_plain_roll_00001019_04,sd300c,plain_roll,00001019,4,2000,4,4,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001019_plain_2000_04.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001019_roll_2000_04.png
sd300c_plain_roll_00001019_05,sd300c,plain_roll,00001019,5,2000,5,5,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001019_plain_2000_05.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001019_roll_2000_05.png
sd300c_plain_roll_00001019_07,sd300c,plain_roll,00001019,7,2000,7,7,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001019_plain_2000_07.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001019_roll_2000_07.png
sd300c_plain_roll_00001019_08,sd300c,plain_roll,00001019,8,2000,8,8,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001019_plain_2000_08.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001019_roll_2000_08.png
sd300c_plain_roll_00001019_10,sd300c,plain_roll,00001019,10,2000,10,10,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001019_plain_2000_10.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001019_roll_2000_10.png
sd300c_plain_roll_00001020_09,sd300c,plain_roll,00001020,9,2000,9,9,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001020_plain_2000_09.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001020_roll_2000_09.png
sd300c_plain_roll_00001021_05,sd300c,plain_roll,00001021,5,2000,5,5,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001021_plain_2000_05.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001021_roll_2000_05.png
sd300c_plain_roll_00001022_03,sd300c,plain_roll,00001022,3,2000,3,3,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001022_plain_2000_03.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001022_roll_2000_03.png
sd300c_plain_roll_00001022_04,sd300c,plain_roll,00001022,4,2000,4,4,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001022_plain_2000_04.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001022_roll_2000_04.png
sd300c_plain_roll_00001022_05,sd300c,plain_roll,00001022,5,2000,5,5,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001022_plain_2000_05.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001022_roll_2000_05.png
sd300c_plain_roll_00001022_08,sd300c,plain_roll,00001022,8,2000,8,8,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001022_plain_2000_08.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001022_roll_2000_08.png
sd300c_plain_roll_00001022_09,sd300c,plain_roll,00001022,9,2000,9,9,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001022_plain_2000_09.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001022_roll_2000_09.png
sd300c_plain_roll_00001023_06,sd300c,plain_roll,00001023,6,2000,12,6,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001023_plain_2000_12.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001023_roll_2000_06.png
sd300c_plain_roll_00001025_10,sd300c,plain_roll,00001025,10,2000,10,10,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001025_plain_2000_10.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001025_roll_2000_10.png
sd300c_plain_roll_00001028_04,sd300c,plain_roll,00001028,4,2000,4,4,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001028_plain_2000_04.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001028_roll_2000_04.png
sd300c_plain_roll_00001028_07,sd300c,plain_roll,00001028,7,2000,7,7,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001028_plain_2000_07.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001028_roll_2000_07.png
sd300c_plain_roll_00001029_05,sd300c,plain_roll,00001029,5,2000,5,5,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001029_plain_2000_05.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001029_roll_2000_05.png
sd300c_plain_roll_00001029_08,sd300c,plain_roll,00001029,8,2000,8,8,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001029_plain_2000_08.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001029_roll_2000_08.png
sd300c_plain_roll_00001030_02,sd300c,plain_roll,00001030,2,2000,2,2,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001030_plain_2000_02.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001030_roll_2000_02.png
sd300c_plain_roll_00001030_04,sd300c,plain_roll,00001030,4,2000,4,4,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001030_plain_2000_04.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001030_roll_2000_04.png
sd300c_plain_roll_00001030_05,sd300c,plain_roll,00001030,5,2000,5,5,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001030_plain_2000_05.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001030_roll_2000_05.png
sd300c_plain_roll_00001031_04,sd300c,plain_roll,00001031,4,2000,4,4,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001031_plain_2000_04.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001031_roll_2000_04.png
sd300c_plain_roll_00001034_05,sd300c,plain_roll,00001034,5,2000,5,5,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001034_plain_2000_05.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001034_roll_2000_05.png
sd300c_plain_roll_00001034_07,sd300c,plain_roll,00001034,7,2000,7,7,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001034_plain_2000_07.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001034_roll_2000_07.png
sd300c_plain_roll_00001035_04,sd300c,plain_roll,00001035,4,2000,4,4,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001035_plain_2000_04.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001035_roll_2000_04.png
sd300c_plain_roll_00001037_04,sd300c,plain_roll,00001037,4,2000,4,4,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001037_plain_2000_04.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001037_roll_2000_04.png
sd300c_plain_roll_00001038_04,sd300c,plain_roll,00001038,4,2000,4,4,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001038_plain_2000_04.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001038_roll_2000_04.png
sd300c_plain_roll_00001040_02,sd300c,plain_roll,00001040,2,2000,2,2,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001040_plain_2000_02.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001040_roll_2000_02.png
sd300c_plain_roll_00001040_04,sd300c,plain_roll,00001040,4,2000,4,4,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001040_plain_2000_04.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001040_roll_2000_04.png
sd300c_plain_roll_00001042_09,sd300c,plain_roll,00001042,9,2000,9,9,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001042_plain_2000_09.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001042_roll_2000_09.png
sd300c_plain_roll_00001044_02,sd300c,plain_roll,00001044,2,2000,2,2,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001044_plain_2000_02.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001044_roll_2000_02.png
sd300c_plain_roll_00001044_05,sd300c,plain_roll,00001044,5,2000,5,5,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001044_plain_2000_05.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001044_roll_2000_05.png
sd300c_plain_roll_00001044_09,sd300c,plain_roll,00001044,9,2000,9,9,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001044_plain_2000_09.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001044_roll_2000_09.png
sd300c_plain_roll_00001045_06,sd300c,plain_roll,00001045,6,2000,12,6,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001045_plain_2000_12.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001045_roll_2000_06.png
sd300c_plain_roll_00001047_02,sd300c,plain_roll,00001047,2,2000,2,2,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001047_plain_2000_02.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001047_roll_2000_02.png
sd300c_plain_roll_00001047_05,sd300c,plain_roll,00001047,5,2000,5,5,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001047_plain_2000_05.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001047_roll_2000_05.png
sd300c_plain_roll_00001047_10,sd300c,plain_roll,00001047,10,2000,10,10,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001047_plain_2000_10.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001047_roll_2000_10.png
sd300c_plain_roll_00001048_10,sd300c,plain_roll,00001048,10,2000,10,10,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001048_plain_2000_10.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001048_roll_2000_10.png
sd300c_plain_roll_00001049_06,sd300c,plain_roll,00001049,6,2000,12,6,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001049_plain_2000_12.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001049_roll_2000_06.png
sd300c_plain_roll_00001050_03,sd300c,plain_roll,00001050,3,2000,3,3,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001050_plain_2000_03.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001050_roll_2000_03.png
sd300c_plain_roll_00001050_04,sd300c,plain_roll,00001050,4,2000,4,4,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001050_plain_2000_04.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001050_roll_2000_04.png
sd300c_plain_roll_00001050_05,sd300c,plain_roll,00001050,5,2000,5,5,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001050_plain_2000_05.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001050_roll_2000_05.png
sd300c_plain_roll_00001050_06,sd300c,plain_roll,00001050,6,2000,12,6,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001050_plain_2000_12.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001050_roll_2000_06.png
sd300c_plain_roll_00001050_07,sd300c,plain_roll,00001050,7,2000,7,7,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001050_plain_2000_07.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001050_roll_2000_07.png
sd300c_plain_roll_00001050_08,sd300c,plain_roll,00001050,8,2000,8,8,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001050_plain_2000_08.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001050_roll_2000_08.png
sd300c_plain_roll_00001050_09,sd300c,plain_roll,00001050,9,2000,9,9,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001050_plain_2000_09.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001050_roll_2000_09.png
sd300c_plain_roll_00001051_04,sd300c,plain_roll,00001051,4,2000,4,4,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001051_plain_2000_04.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001051_roll_2000_04.png
sd300c_plain_roll_00001051_06,sd300c,plain_roll,00001051,6,2000,12,6,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001051_plain_2000_12.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001051_roll_2000_06.png
sd300c_plain_roll_00001051_09,sd300c,plain_roll,00001051,9,2000,9,9,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001051_plain_2000_09.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001051_roll_2000_09.png
sd300c_plain_roll_00001051_10,sd300c,plain_roll,00001051,10,2000,10,10,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001051_plain_2000_10.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001051_roll_2000_10.png
sd300c_plain_roll_00001052_05,sd300c,plain_roll,00001052,5,2000,5,5,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001052_plain_2000_05.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001052_roll_2000_05.png
sd300c_plain_roll_00001054_07,sd300c,plain_roll,00001054,7,2000,7,7,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001054_plain_2000_07.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001054_roll_2000_07.png
sd300c_plain_roll_00001055_09,sd300c,plain_roll,00001055,9,2000,9,9,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001055_plain_2000_09.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001055_roll_2000_09.png
sd300c_plain_roll_00001057_01,sd300c,plain_roll,00001057,1,2000,11,1,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001057_plain_2000_11.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001057_roll_2000_01.png
sd300c_plain_roll_00001059_01,sd300c,plain_roll,00001059,1,2000,11,1,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001059_plain_2000_11.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001059_roll_2000_01.png
sd300c_plain_roll_00001059_06,sd300c,plain_roll,00001059,6,2000,12,6,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001059_plain_2000_12.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001059_roll_2000_06.png
sd300c_plain_roll_00001060_01,sd300c,plain_roll,00001060,1,2000,11,1,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001060_plain_2000_11.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001060_roll_2000_01.png
sd300c_plain_roll_00001060_06,sd300c,plain_roll,00001060,6,2000,12,6,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001060_plain_2000_12.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001060_roll_2000_06.png
sd300c_plain_roll_00001060_09,sd300c,plain_roll,00001060,9,2000,9,9,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001060_plain_2000_09.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001060_roll_2000_09.png
sd300c_plain_roll_00001060_10,sd300c,plain_roll,00001060,10,2000,10,10,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001060_plain_2000_10.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001060_roll_2000_10.png
sd300c_plain_roll_00001061_04,sd300c,plain_roll,00001061,4,2000,4,4,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001061_plain_2000_04.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001061_roll_2000_04.png
sd300c_plain_roll_00001061_07,sd300c,plain_roll,00001061,7,2000,7,7,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001061_plain_2000_07.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001061_roll_2000_07.png
sd300c_plain_roll_00001061_10,sd300c,plain_roll,00001061,10,2000,10,10,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001061_plain_2000_10.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001061_roll_2000_10.png
sd300c_plain_roll_00001063_01,sd300c,plain_roll,00001063,1,2000,11,1,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001063_plain_2000_11.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001063_roll_2000_01.png
sd300c_plain_roll_00001063_02,sd300c,plain_roll,00001063,2,2000,2,2,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001063_plain_2000_02.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001063_roll_2000_02.png
sd300c_plain_roll_00001063_03,sd300c,plain_roll,00001063,3,2000,3,3,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001063_plain_2000_03.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001063_roll_2000_03.png
sd300c_plain_roll_00001063_04,sd300c,plain_roll,00001063,4,2000,4,4,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001063_plain_2000_04.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001063_roll_2000_04.png
sd300c_plain_roll_00001063_05,sd300c,plain_roll,00001063,5,2000,5,5,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001063_plain_2000_05.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001063_roll_2000_05.png
sd300c_plain_roll_00001063_06,sd300c,plain_roll,00001063,6,2000,12,6,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001063_plain_2000_12.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001063_roll_2000_06.png
sd300c_plain_roll_00001063_08,sd300c,plain_roll,00001063,8,2000,8,8,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001063_plain_2000_08.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001063_roll_2000_08.png
sd300c_plain_roll_00001063_09,sd300c,plain_roll,00001063,9,2000,9,9,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001063_plain_2000_09.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001063_roll_2000_09.png
sd300c_plain_roll_00001063_10,sd300c,plain_roll,00001063,10,2000,10,10,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001063_plain_2000_10.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001063_roll_2000_10.png
sd300c_plain_roll_00001068_08,sd300c,plain_roll,00001068,8,2000,8,8,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001068_plain_2000_08.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001068_roll_2000_08.png
sd300c_plain_roll_00001068_10,sd300c,plain_roll,00001068,10,2000,10,10,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001068_plain_2000_10.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001068_roll_2000_10.png
sd300c_plain_roll_00001069_10,sd300c,plain_roll,00001069,10,2000,10,10,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001069_plain_2000_10.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001069_roll_2000_10.png
sd300c_plain_roll_00001070_05,sd300c,plain_roll,00001070,5,2000,5,5,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001070_plain_2000_05.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001070_roll_2000_05.png
sd300c_plain_roll_00001070_07,sd300c,plain_roll,00001070,7,2000,7,7,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001070_plain_2000_07.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001070_roll_2000_07.png
sd300c_plain_roll_00001070_09,sd300c,plain_roll,00001070,9,2000,9,9,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001070_plain_2000_09.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001070_roll_2000_09.png
sd300c_plain_roll_00001071_04,sd300c,plain_roll,00001071,4,2000,4,4,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001071_plain_2000_04.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001071_roll_2000_04.png
sd300c_plain_roll_00001072_01,sd300c,plain_roll,00001072,1,2000,11,1,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001072_plain_2000_11.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001072_roll_2000_01.png
sd300c_plain_roll_00001072_08,sd300c,plain_roll,00001072,8,2000,8,8,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001072_plain_2000_08.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001072_roll_2000_08.png
sd300c_plain_roll_00001072_09,sd300c,plain_roll,00001072,9,2000,9,9,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001072_plain_2000_09.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001072_roll_2000_09.png
sd300c_plain_roll_00001074_01,sd300c,plain_roll,00001074,1,2000,11,1,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001074_plain_2000_11.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001074_roll_2000_01.png
sd300c_plain_roll_00001075_02,sd300c,plain_roll,00001075,2,2000,2,2,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001075_plain_2000_02.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001075_roll_2000_02.png
sd300c_plain_roll_00001075_06,sd300c,plain_roll,00001075,6,2000,12,6,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001075_plain_2000_12.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001075_roll_2000_06.png
sd300c_plain_roll_00001076_10,sd300c,plain_roll,00001076,10,2000,10,10,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001076_plain_2000_10.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001076_roll_2000_10.png
sd300c_plain_roll_00001078_06,sd300c,plain_roll,00001078,6,2000,12,6,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001078_plain_2000_12.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001078_roll_2000_06.png
sd300c_plain_roll_00001078_10,sd300c,plain_roll,00001078,10,2000,10,10,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001078_plain_2000_10.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001078_roll_2000_10.png
