pair_id,dataset,protocol,subject_id,canonical_finger_position,method,method_version,config_hash,manifest_sha256,raw_score,prepare_a_ms,prepare_b_ms,compare_ms,total_ms,status,error_code,error_message
sd300c_roll_self_00001002_04,sd300c,roll_self,00001002,4,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,7f8f24c54b3ffa32992db6070b690c797dc18a142485fc0d71124ad8aeddb6c4,594.648532,439.5209,455.0734,6.2769,900.9005,ok,,
sd300c_roll_self_00001002_05,sd300c,roll_self,00001002,5,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,7f8f24c54b3ffa32992db6070b690c797dc18a142485fc0d71124ad8aeddb6c4,606.690037,394.5235,392.9179,6.14,793.6003,ok,,
sd300c_roll_self_00001002_06,sd300c,roll_self,00001002,6,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,7f8f24c54b3ffa32992db6070b690c797dc18a142485fc0d71124ad8aeddb6c4,991.188992,441.9544,437.3551,12.5104,891.8393,ok,,
sd300c_roll_self_00001002_07,sd300c,roll_self,00001002,7,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,7f8f24c54b3ffa32992db6070b690c797dc18a142485fc0d71124ad8aeddb6c4,431.813315,428.225,424.7234,3.888,856.8665,ok,,
sd300c_roll_self_00001002_08,sd300c,roll_self,00001002,8,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,7f8f24c54b3ffa32992db6070b690c797dc18a142485fc0d71124ad8aeddb6c4,746.591415,433.9803,443.4858,8.7888,886.2749,ok,,
sd300c_roll_self_00001002_09,sd300c,roll_self,00001002,9,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,7f8f24c54b3ffa32992db6070b690c797dc18a142485fc0d71124ad8aeddb6c4,140.352111,413.0818,417.9407,1.4361,832.4865,ok,,
sd300c_roll_self_00001002_10,sd300c,roll_self,00001002,10,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,7f8f24c54b3ffa32992db6070b690c797dc18a142485fc0d71124ad8aeddb6c4,466.300262,372.5784,372.1662,4.5594,749.3219,ok,,
sd300c_roll_self_00001003_01,sd300c,roll_self,00001003,1,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,7f8f24c54b3ffa32992db6070b690c797dc18a142485fc0d71124ad8aeddb6c4,1177.954,563.8043,554.6099,17.6758,1136.1171,ok,,
sd300c_roll_self_00001003_02,sd300c,roll_self,00001003,2,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,7f8f24c54b3ffa32992db6070b690c797dc18a142485fc0d71124ad8aeddb6c4,1177.954,578.1201,568.6684,19.232,1166.0488,ok,,
sd300c_roll_self_00001003_03,sd300c,roll_self,00001003,3,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,7f8f24c54b3ffa32992db6070b690c797dc18a142485fc0d71124ad8aeddb6c4,1177.954,609.6948,597.6541,17.8098,1225.1887,ok,,
sd300c_roll_self_00001003_04,sd300c,roll_self,00001003,4,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,7f8f24c54b3ffa32992db6070b690c797dc18a142485fc0d71124ad8aeddb6c4,1177.954,553.5545,551.3082,17.2066,1122.0979,ok,,
sd300c_roll_self_00001003_05,sd300c,roll_self,00001003,5,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,7f8f24c54b3ffa32992db6070b690c797dc18a142485fc0d71124ad8aeddb6c4,1177.954,528.9511,528.3038,17.4243,1074.7089,ok,,
sd300c_roll_self_00001003_06,sd300c,roll_self,00001003,6,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,7f8f24c54b3ffa32992db6070b690c797dc18a142485fc0d71124ad8aeddb6c4,1130.53877,574.8859,564.0542,17.7493,1156.7262,ok,,
sd300c_roll_self_00001003_07,sd300c,roll_self,00001003,7,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,7f8f24c54b3ffa32992db6070b690c797dc18a142485fc0d71124ad8aeddb6c4,1177.954,550.9211,526.0374,17.9436,1094.9315,ok,,
sd300c_roll_self_00001003_08,sd300c,roll_self,00001003,8,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,7f8f24c54b3ffa32992db6070b690c797dc18a142485fc0d71124ad8aeddb6c4,1177.954,606.3299,592.0599,17.8921,1216.3144,ok,,
sd300c_roll_self_00001003_09,sd300c,roll_self,00001003,9,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,7f8f24c54b3ffa32992db6070b690c797dc18a142485fc0d71124ad8aeddb6c4,1141.00231,531.6041,519.8036,17.937,1069.3741,ok,,
sd300c_roll_self_00001003_10,sd300c,roll_self,00001003,10,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,7f8f24c54b3ffa32992db6070b690c797dc18a142485fc0d71124ad8aeddb6c4,1177.954,509.462,509.4306,18.4576,1037.3837,ok,,
sd300c_roll_self_00001004_01,sd300c,roll_self,00001004,1,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,7f8f24c54b3ffa32992db6070b690c797dc18a142485fc0d71124ad8aeddb6c4,1177.954,499.3282,499.0164,17.7111,1016.0835,ok,,
sd300c_roll_self_00001004_02,sd300c,roll_self,00001004,2,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,7f8f24c54b3ffa32992db6070b690c797dc18a142485fc0d71124ad8aeddb6c4,1177.954,489.0865,486.1473,19.302,994.5611,ok,,
sd300c_roll_self_00001004_03,sd300c,roll_self,00001004,3,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,7f8f24c54b3ffa32992db6070b690c797dc18a142485fc0d71124ad8aeddb6c4,1166.10019,542.936,546.4557,18.178,1107.598,ok,,
sd300c_roll_self_00001004_04,sd300c,roll_self,00001004,4,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,7f8f24c54b3ffa32992db6070b690c797dc18a142485fc0d71124ad8aeddb6c4,1154.24638,488.5016,482.4797,16.7433,987.7515,ok,,
sd300c_roll_self_00001004_05,sd300c,roll_self,00001004,5,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,7f8f24c54b3ffa32992db6070b690c797dc18a142485fc0d71124ad8aeddb6c4,1177.954,459.7262,455.633,16.5481,931.9363,ok,,
sd300c_roll_self_00001004_06,sd300c,roll_self,00001004,6,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,7f8f24c54b3ffa32992db6070b690c797dc18a142485fc0d71124ad8aeddb6c4,1071.26973,503.832,520.7799,18.0038,1042.6407,ok,,
sd300c_roll_self_00001004_07,sd300c,roll_self,00001004,7,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,7f8f24c54b3ffa32992db6070b690c797dc18a142485fc0d71124ad8aeddb6c4,1177.954,505.488,498.3319,17.5873,1021.4325,ok,,
sd300c_roll_self_00001004_08,sd300c,roll_self,00001004,8,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,7f8f24c54b3ffa32992db6070b690c797dc18a142485fc0d71124ad8aeddb6c4,1154.24638,525.1941,506.8052,17.029,1049.0556,ok,,
sd300c_roll_self_00001004_09,sd300c,roll_self,00001004,9,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,7f8f24c54b3ffa32992db6070b690c797dc18a142485fc0d71124ad8aeddb6c4,1177.954,516.589,518.0138,17.7565,1052.3876,ok,,
sd300c_roll_self_00001004_10,sd300c,roll_self,00001004,10,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,7f8f24c54b3ffa32992db6070b690c797dc18a142485fc0d71124ad8aeddb6c4,1171.03594,452.794,459.7595,17.4679,930.0551,ok,,
sd300c_roll_self_00001005_01,sd300c,roll_self,00001005,1,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,7f8f24c54b3ffa32992db6070b690c797dc18a142485fc0d71124ad8aeddb6c4,559.649246,365.024,370.7073,5.6733,741.4237,ok,,
sd300c_roll_self_00001005_02,sd300c,roll_self,00001005,2,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,7f8f24c54b3ffa32992db6070b690c797dc18a142485fc0d71124ad8aeddb6c4,465.393238,375.2488,376.1546,4.5185,755.9398,ok,,
sd300c_roll_self_00001005_03,sd300c,roll_self,00001005,3,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,7f8f24c54b3ffa32992db6070b690c797dc18a142485fc0d71124ad8aeddb6c4,699.957622,382.6815,383.8026,7.6995,774.2026,ok,,
sd300c_roll_self_00001005_04,sd300c,roll_self,00001005,4,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,7f8f24c54b3ffa32992db6070b690c797dc18a142485fc0d71124ad8aeddb6c4,1106.83115,556.6615,558.7756,17.9635,1133.4325,ok,,
sd300c_roll_self_00001005_05,sd300c,roll_self,00001005,5,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,7f8f24c54b3ffa32992db6070b690c797dc18a142485fc0d71124ad8aeddb6c4,1177.954,478.997,476.6428,16.6036,972.2729,ok,,
sd300c_roll_self_00001005_06,sd300c,roll_self,00001005,6,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,7f8f24c54b3ffa32992db6070b690c797dc18a142485fc0d71124ad8aeddb6c4,1177.954,551.2072,546.9892,19.5389,1117.7613,ok,,
sd300c_roll_self_00001005_07,sd300c,roll_self,00001005,7,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,7f8f24c54b3ffa32992db6070b690c797dc18a142485fc0d71124ad8aeddb6c4,1177.954,578.1458,581.0083,17.0986,1176.2812,ok,,
sd300c_roll_self_00001005_08,sd300c,roll_self,00001005,8,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,7f8f24c54b3ffa32992db6070b690c797dc18a142485fc0d71124ad8aeddb6c4,1177.954,601.1503,584.8186,16.8208,1202.819,ok,,
sd300c_roll_self_00001005_09,sd300c,roll_self,00001005,9,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,7f8f24c54b3ffa32992db6070b690c797dc18a142485fc0d71124ad8aeddb6c4,1166.10019,583.1798,594.8926,18.0355,1196.1338,ok,,
sd300c_roll_self_00001005_10,sd300c,roll_self,00001005,10,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,7f8f24c54b3ffa32992db6070b690c797dc18a142485fc0d71124ad8aeddb6c4,1177.954,493.317,487.9447,18.3274,999.615,ok,,
sd300c_roll_self_00001006_01,sd300c,roll_self,00001006,1,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,7f8f24c54b3ffa32992db6070b690c797dc18a142485fc0d71124ad8aeddb6c4,1177.954,534.4099,531.0095,17.6435,1083.0912,ok,,
sd300c_roll_self_00001006_02,sd300c,roll_self,00001006,2,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,7f8f24c54b3ffa32992db6070b690c797dc18a142485fc0d71124ad8aeddb6c4,1177.954,487.3456,501.53,20.9387,1009.8503,ok,,
sd300c_roll_self_00001006_03,sd300c,roll_self,00001006,3,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,7f8f24c54b3ffa32992db6070b690c797dc18a142485fc0d71124ad8aeddb6c4,1177.954,530.8142,526.156,18.5648,1075.5644,ok,,
sd300c_roll_self_00001006_04,sd300c,roll_self,00001006,4,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,7f8f24c54b3ffa32992db6070b690c797dc18a142485fc0d71124ad8aeddb6c4,1177.954,566.2178,572.1633,20.1505,1158.5594,ok,,
sd300c_roll_self_00001006_05,sd300c,roll_self,00001006,5,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,7f8f24c54b3ffa32992db6070b690c797dc18a142485fc0d71124ad8aeddb6c4,1154.24638,516.0625,521.7173,17.6376,1055.4446,ok,,
sd300c_roll_self_00001006_06,sd300c,roll_self,00001006,6,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,7f8f24c54b3ffa32992db6070b690c797dc18a142485fc0d71124ad8aeddb6c4,1177.954,516.6907,528.5936,19.0057,1064.3177,ok,,
sd300c_roll_self_00001006_07,sd300c,roll_self,00001006,7,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,7f8f24c54b3ffa32992db6070b690c797dc18a142485fc0d71124ad8aeddb6c4,1177.954,524.5529,527.9797,18.6458,1071.2084,ok,,
sd300c_roll_self_00001006_08,sd300c,roll_self,00001006,8,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,7f8f24c54b3ffa32992db6070b690c797dc18a142485fc0d71124ad8aeddb6c4,1177.954,538.3432,526.5372,18.5353,1083.4423,ok,,
sd300c_roll_self_00001006_09,sd300c,roll_self,00001006,9,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,7f8f24c54b3ffa32992db6070b690c797dc18a142485fc0d71124ad8aeddb6c4,1177.954,526.0532,522.3797,16.9967,1065.461,ok,,
sd300c_roll_self_00001006_10,sd300c,roll_self,00001006,10,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,7f8f24c54b3ffa32992db6070b690c797dc18a142485fc0d71124ad8aeddb6c4,1154.24638,458.0289,459.9818,16.9487,934.9787,ok,,
sd300c_roll_self_00001007_01,sd300c,roll_self,00001007,1,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,7f8f24c54b3ffa32992db6070b690c797dc18a142485fc0d71124ad8aeddb6c4,1154.24638,557.1117,550.2973,17.8356,1125.2734,ok,,
sd300c_roll_self_00001007_02,sd300c,roll_self,00001007,2,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,7f8f24c54b3ffa32992db6070b690c797dc18a142485fc0d71124ad8aeddb6c4,1177.954,542.8529,522.4266,17.1763,1082.4834,ok,,
sd300c_roll_self_00001007_03,sd300c,roll_self,00001007,3,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,7f8f24c54b3ffa32992db6070b690c797dc18a142485fc0d71124ad8aeddb6c4,1177.954,562.4982,551.713,17.9787,1132.2168,ok,,
sd300c_roll_self_00001007_04,sd300c,roll_self,00001007,4,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,7f8f24c54b3ffa32992db6070b690c797dc18a142485fc0d71124ad8aeddb6c4,1177.954,554.7627,555.3204,17.3258,1127.4388,ok,,
sd300c_roll_self_00001007_05,sd300c,roll_self,00001007,5,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,7f8f24c54b3ffa32992db6070b690c797dc18a142485fc0d71124ad8aeddb6c4,1177.954,601.74,611.2975,18.3517,1231.4192,ok,,
sd300c_roll_self_00001007_06,sd300c,roll_self,00001007,6,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,7f8f24c54b3ffa32992db6070b690c797dc18a142485fc0d71124ad8aeddb6c4,1154.24638,540.5669,536.4683,18.7962,1095.8615,ok,,
sd300c_roll_self_00001007_07,sd300c,roll_self,00001007,7,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,7f8f24c54b3ffa32992db6070b690c797dc18a142485fc0d71124ad8aeddb6c4,1118.68496,481.1471,502.0647,16.9052,1000.1438,ok,,
sd300c_roll_self_00001007_08,sd300c,roll_self,00001007,8,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,7f8f24c54b3ffa32992db6070b690c797dc18a142485fc0d71124ad8aeddb6c4,1177.954,521.8868,521.2095,17.107,1060.2286,ok,,
sd300c_roll_self_00001007_09,sd300c,roll_self,00001007,9,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,7f8f24c54b3ffa32992db6070b690c797dc18a142485fc0d71124ad8aeddb6c4,1177.954,535.6947,520.3633,18.873,1074.9563,ok,,
sd300c_roll_self_00001007_10,sd300c,roll_self,00001007,10,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,7f8f24c54b3ffa32992db6070b690c797dc18a142485fc0d71124ad8aeddb6c4,1154.24638,493.325,494.7642,19.1248,1007.2453,ok,,
sd300c_roll_self_00001008_01,sd300c,roll_self,00001008,1,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,7f8f24c54b3ffa32992db6070b690c797dc18a142485fc0d71124ad8aeddb6c4,1177.954,472.7802,448.1937,16.2205,937.219,ok,,
sd300c_roll_self_00001008_02,sd300c,roll_self,00001008,2,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,7f8f24c54b3ffa32992db6070b690c797dc18a142485fc0d71124ad8aeddb6c4,1177.954,471.5455,470.7581,19.1245,961.454,ok,,
sd300c_roll_self_00001008_03,sd300c,roll_self,00001008,3,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,7f8f24c54b3ffa32992db6070b690c797dc18a142485fc0d71124ad8aeddb6c4,1177.954,450.3247,472.5932,16.6201,939.5661,ok,,
sd300c_roll_self_00001008_04,sd300c,roll_self,00001008,4,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,7f8f24c54b3ffa32992db6070b690c797dc18a142485fc0d71124ad8aeddb6c4,1166.10019,437.8791,440.2281,17.1714,895.3053,ok,,
sd300c_roll_self_00001008_05,sd300c,roll_self,00001008,5,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,7f8f24c54b3ffa32992db6070b690c797dc18a142485fc0d71124ad8aeddb6c4,1038.05262,418.1802,410.6867,13.2554,842.1556,ok,,
sd300c_roll_self_00001008_06,sd300c,roll_self,00001008,6,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,7f8f24c54b3ffa32992db6070b690c797dc18a142485fc0d71124ad8aeddb6c4,1177.954,464.5286,456.4807,17.4286,938.4625,ok,,
