pair_id,dataset,protocol,subject_id,canonical_finger_position,method,method_version,config_hash,manifest_sha256,raw_score,prepare_a_ms,prepare_b_ms,compare_ms,total_ms,status,error_code,error_message
sd300b_roll_self_00001001_01,sd300b,roll_self,00001001,1,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,6f227b44b4870f93b35b3791c992f3f4e6fc52d60a4be7f21fe107fed20d9cc6,1177.954,290.5215,265.6782,16.902,573.1194,ok,,
sd300b_roll_self_00001001_02,sd300b,roll_self,00001001,2,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,6f227b44b4870f93b35b3791c992f3f4e6fc52d60a4be7f21fe107fed20d9cc6,1177.954,236.2897,240.9847,16.1122,493.4023,ok,,
sd300b_roll_self_00001001_03,sd300b,roll_self,00001001,3,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,6f227b44b4870f93b35b3791c992f3f4e6fc52d60a4be7f21fe107fed20d9cc6,1177.954,226.7695,227.7739,18.2173,472.7767,ok,,
sd300b_roll_self_00001001_04,sd300b,roll_self,00001001,4,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,6f227b44b4870f93b35b3791c992f3f4e6fc52d60a4be7f21fe107fed20d9cc6,1000.14689,214.7638,216.977,16.8999,448.6556,ok,,
sd300b_roll_self_00001001_05,sd300b,roll_self,00001001,5,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,6f227b44b4870f93b35b3791c992f3f4e6fc52d60a4be7f21fe107fed20d9cc6,988.293082,204.0624,207.1789,17.6003,428.8576,ok,,
sd300b_roll_self_00001001_06,sd300b,roll_self,00001001,6,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,6f227b44b4870f93b35b3791c992f3f4e6fc52d60a4be7f21fe107fed20d9cc6,1166.10019,237.4879,238.4273,18.2825,494.2141,ok,,
sd300b_roll_self_00001001_07,sd300b,roll_self,00001001,7,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,6f227b44b4870f93b35b3791c992f3f4e6fc52d60a4be7f21fe107fed20d9cc6,1177.954,216.7328,216.0025,19.1836,451.9387,ok,,
sd300b_roll_self_00001001_08,sd300b,roll_self,00001001,8,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,6f227b44b4870f93b35b3791c992f3f4e6fc52d60a4be7f21fe107fed20d9cc6,1177.954,250.6638,249.6891,17.2855,517.658,ok,,
sd300b_roll_self_00001001_09,sd300b,roll_self,00001001,9,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,6f227b44b4870f93b35b3791c992f3f4e6fc52d60a4be7f21fe107fed20d9cc6,1177.954,229.9447,229.8209,23.4258,483.208,ok,,
sd300b_roll_self_00001001_10,sd300b,roll_self,00001001,10,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,6f227b44b4870f93b35b3791c992f3f4e6fc52d60a4be7f21fe107fed20d9cc6,1000.14689,199.2846,199.8491,19.8496,419.0029,ok,,
sd300b_roll_self_00001002_01,sd300b,roll_self,00001002,1,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,6f227b44b4870f93b35b3791c992f3f4e6fc52d60a4be7f21fe107fed20d9cc6,711.61607,197.4535,201.6401,7.3009,406.4123,ok,,
sd300b_roll_self_00001002_02,sd300b,roll_self,00001002,2,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,6f227b44b4870f93b35b3791c992f3f4e6fc52d60a4be7f21fe107fed20d9cc6,560.056244,184.6901,191.6188,5.3577,381.686,ok,,
sd300b_roll_self_00001002_03,sd300b,roll_self,00001002,3,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,6f227b44b4870f93b35b3791c992f3f4e6fc52d60a4be7f21fe107fed20d9cc6,920.744585,226.6987,207.9765,12.1775,446.872,ok,,
sd300b_roll_self_00001002_04,sd300b,roll_self,00001002,4,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,6f227b44b4870f93b35b3791c992f3f4e6fc52d60a4be7f21fe107fed20d9cc6,583.37314,187.5829,185.9248,5.2156,378.7426,ok,,
sd300b_roll_self_00001002_05,sd300b,roll_self,00001002,5,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,6f227b44b4870f93b35b3791c992f3f4e6fc52d60a4be7f21fe107fed20d9cc6,606.314346,160.5168,159.8461,6.4399,326.8216,ok,,
sd300b_roll_self_00001002_06,sd300b,roll_self,00001002,6,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,6f227b44b4870f93b35b3791c992f3f4e6fc52d60a4be7f21fe107fed20d9cc6,874.834344,188.7829,193.8236,10.4639,393.0872,ok,,
sd300b_roll_self_00001002_07,sd300b,roll_self,00001002,7,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,6f227b44b4870f93b35b3791c992f3f4e6fc52d60a4be7f21fe107fed20d9cc6,373.521074,186.1954,182.7968,2.9197,371.9366,ok,,
sd300b_roll_self_00001002_08,sd300b,roll_self,00001002,8,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,6f227b44b4870f93b35b3791c992f3f4e6fc52d60a4be7f21fe107fed20d9cc6,723.274518,187.7468,189.407,7.4015,384.5719,ok,,
sd300b_roll_self_00001002_09,sd300b,roll_self,00001002,9,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,6f227b44b4870f93b35b3791c992f3f4e6fc52d60a4be7f21fe107fed20d9cc6,69.5051209,170.6956,174.316,0.6386,345.6678,ok,,
sd300b_roll_self_00001002_10,sd300b,roll_self,00001002,10,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,6f227b44b4870f93b35b3791c992f3f4e6fc52d60a4be7f21fe107fed20d9cc6,384.587525,148.0785,150.7202,2.8426,301.6554,ok,,
sd300b_roll_self_00001003_01,sd300b,roll_self,00001003,1,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,6f227b44b4870f93b35b3791c992f3f4e6fc52d60a4be7f21fe107fed20d9cc6,1177.954,250.0232,255.9791,19.6595,525.6769,ok,,
sd300b_roll_self_00001003_02,sd300b,roll_self,00001003,2,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,6f227b44b4870f93b35b3791c992f3f4e6fc52d60a4be7f21fe107fed20d9cc6,1166.10019,278.2224,274.5601,17.9194,570.7184,ok,,
sd300b_roll_self_00001003_03,sd300b,roll_self,00001003,3,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,6f227b44b4870f93b35b3791c992f3f4e6fc52d60a4be7f21fe107fed20d9cc6,1177.954,301.2998,303.5221,18.4019,623.2413,ok,,
sd300b_roll_self_00001003_04,sd300b,roll_self,00001003,4,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,6f227b44b4870f93b35b3791c992f3f4e6fc52d60a4be7f21fe107fed20d9cc6,1177.954,286.4909,261.7463,18.1013,566.355,ok,,
sd300b_roll_self_00001003_05,sd300b,roll_self,00001003,5,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,6f227b44b4870f93b35b3791c992f3f4e6fc52d60a4be7f21fe107fed20d9cc6,1106.83115,224.6566,224.6964,18.3955,467.7665,ok,,
sd300b_roll_self_00001003_06,sd300b,roll_self,00001003,6,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,6f227b44b4870f93b35b3791c992f3f4e6fc52d60a4be7f21fe107fed20d9cc6,1177.954,254.0598,252.8771,17.1165,524.0699,ok,,
sd300b_roll_self_00001003_07,sd300b,roll_self,00001003,7,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,6f227b44b4870f93b35b3791c992f3f4e6fc52d60a4be7f21fe107fed20d9cc6,1177.954,255.9751,253.8752,17.8658,527.7304,ok,,
sd300b_roll_self_00001003_08,sd300b,roll_self,00001003,8,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,6f227b44b4870f93b35b3791c992f3f4e6fc52d60a4be7f21fe107fed20d9cc6,1177.954,295.1806,295.8945,18.5798,609.6731,ok,,
sd300b_roll_self_00001003_09,sd300b,roll_self,00001003,9,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,6f227b44b4870f93b35b3791c992f3f4e6fc52d60a4be7f21fe107fed20d9cc6,1177.954,254.9351,264.0382,18.1541,537.1513,ok,,
sd300b_roll_self_00001003_10,sd300b,roll_self,00001003,10,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,6f227b44b4870f93b35b3791c992f3f4e6fc52d60a4be7f21fe107fed20d9cc6,1175.5424,223.5273,228.7641,18.1739,470.4812,ok,,
sd300b_roll_self_00001004_01,sd300b,roll_self,00001004,1,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,6f227b44b4870f93b35b3791c992f3f4e6fc52d60a4be7f21fe107fed20d9cc6,1177.954,237.2954,233.1,17.9825,488.4009,ok,,
sd300b_roll_self_00001004_02,sd300b,roll_self,00001004,2,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,6f227b44b4870f93b35b3791c992f3f4e6fc52d60a4be7f21fe107fed20d9cc6,1166.10019,234.6414,224.9142,22.05,481.6284,ok,,
sd300b_roll_self_00001004_03,sd300b,roll_self,00001004,3,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,6f227b44b4870f93b35b3791c992f3f4e6fc52d60a4be7f21fe107fed20d9cc6,1166.10019,266.8966,271.1014,18.3272,556.3488,ok,,
sd300b_roll_self_00001004_04,sd300b,roll_self,00001004,4,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,6f227b44b4870f93b35b3791c992f3f4e6fc52d60a4be7f21fe107fed20d9cc6,1177.954,229.0746,222.7865,17.5734,469.4556,ok,,
sd300b_roll_self_00001004_05,sd300b,roll_self,00001004,5,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,6f227b44b4870f93b35b3791c992f3f4e6fc52d60a4be7f21fe107fed20d9cc6,1177.954,211.9595,205.4534,17.4954,434.926,ok,,
sd300b_roll_self_00001004_06,sd300b,roll_self,00001004,6,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,6f227b44b4870f93b35b3791c992f3f4e6fc52d60a4be7f21fe107fed20d9cc6,1111.65908,241.7625,244.4614,17.464,503.7064,ok,,
sd300b_roll_self_00001004_07,sd300b,roll_self,00001004,7,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,6f227b44b4870f93b35b3791c992f3f4e6fc52d60a4be7f21fe107fed20d9cc6,1177.954,236.243,231.3383,18.2619,485.8594,ok,,
sd300b_roll_self_00001004_08,sd300b,roll_self,00001004,8,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,6f227b44b4870f93b35b3791c992f3f4e6fc52d60a4be7f21fe107fed20d9cc6,1177.954,252.9073,250.7805,18.9365,522.6501,ok,,
sd300b_roll_self_00001004_09,sd300b,roll_self,00001004,9,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,6f227b44b4870f93b35b3791c992f3f4e6fc52d60a4be7f21fe107fed20d9cc6,1177.954,243.4528,246.4932,24.0218,513.9849,ok,,
sd300b_roll_self_00001004_10,sd300b,roll_self,00001004,10,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,6f227b44b4870f93b35b3791c992f3f4e6fc52d60a4be7f21fe107fed20d9cc6,1177.954,203.7716,202.422,18.3676,424.5771,ok,,
sd300b_roll_self_00001005_01,sd300b,roll_self,00001005,1,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,6f227b44b4870f93b35b3791c992f3f4e6fc52d60a4be7f21fe107fed20d9cc6,419.612203,151.5265,138.7817,3.2596,293.585,ok,,
sd300b_roll_self_00001005_02,sd300b,roll_self,00001005,2,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,6f227b44b4870f93b35b3791c992f3f4e6fc52d60a4be7f21fe107fed20d9cc6,606.314346,146.3711,146.761,5.9905,299.139,ok,,
sd300b_roll_self_00001005_03,sd300b,roll_self,00001005,3,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,6f227b44b4870f93b35b3791c992f3f4e6fc52d60a4be7f21fe107fed20d9cc6,455.130211,149.9464,148.3637,3.813,302.1404,ok,,
sd300b_roll_self_00001005_04,sd300b,roll_self,00001005,4,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,6f227b44b4870f93b35b3791c992f3f4e6fc52d60a4be7f21fe107fed20d9cc6,1177.954,283.5396,282.2763,18.8129,584.6536,ok,,
sd300b_roll_self_00001005_05,sd300b,roll_self,00001005,5,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,6f227b44b4870f93b35b3791c992f3f4e6fc52d60a4be7f21fe107fed20d9cc6,1177.954,232.0824,220.4291,16.4966,469.0261,ok,,
sd300b_roll_self_00001005_06,sd300b,roll_self,00001005,6,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,6f227b44b4870f93b35b3791c992f3f4e6fc52d60a4be7f21fe107fed20d9cc6,1177.954,271.3833,274.3167,21.7516,567.4707,ok,,
sd300b_roll_self_00001005_07,sd300b,roll_self,00001005,7,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,6f227b44b4870f93b35b3791c992f3f4e6fc52d60a4be7f21fe107fed20d9cc6,1177.954,307.9684,315.6507,18.9723,642.6083,ok,,
sd300b_roll_self_00001005_08,sd300b,roll_self,00001005,8,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,6f227b44b4870f93b35b3791c992f3f4e6fc52d60a4be7f21fe107fed20d9cc6,1177.954,303.3919,298.3809,17.2007,619.0057,ok,,
sd300b_roll_self_00001005_09,sd300b,roll_self,00001005,9,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,6f227b44b4870f93b35b3791c992f3f4e6fc52d60a4be7f21fe107fed20d9cc6,1166.10019,303.9281,303.5701,18.0128,625.5334,ok,,
sd300b_roll_self_00001005_10,sd300b,roll_self,00001005,10,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,6f227b44b4870f93b35b3791c992f3f4e6fc52d60a4be7f21fe107fed20d9cc6,1177.954,234.2045,228.5102,17.7077,480.4396,ok,,
sd300b_roll_self_00001006_01,sd300b,roll_self,00001006,1,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,6f227b44b4870f93b35b3791c992f3f4e6fc52d60a4be7f21fe107fed20d9cc6,1166.10019,256.6592,256.8506,17.5887,531.1157,ok,,
sd300b_roll_self_00001006_02,sd300b,roll_self,00001006,2,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,6f227b44b4870f93b35b3791c992f3f4e6fc52d60a4be7f21fe107fed20d9cc6,1177.954,240.4634,238.2479,16.5233,495.2504,ok,,
sd300b_roll_self_00001006_03,sd300b,roll_self,00001006,3,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,6f227b44b4870f93b35b3791c992f3f4e6fc52d60a4be7f21fe107fed20d9cc6,1177.954,295.4606,280.5225,17.7566,593.7545,ok,,
sd300b_roll_self_00001006_04,sd300b,roll_self,00001006,4,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,6f227b44b4870f93b35b3791c992f3f4e6fc52d60a4be7f21fe107fed20d9cc6,1177.954,318.5168,309.931,22.4414,650.9057,ok,,
sd300b_roll_self_00001006_05,sd300b,roll_self,00001006,5,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,6f227b44b4870f93b35b3791c992f3f4e6fc52d60a4be7f21fe107fed20d9cc6,1177.954,270.9584,255.5471,17.3066,543.8274,ok,,
sd300b_roll_self_00001006_06,sd300b,roll_self,00001006,6,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,6f227b44b4870f93b35b3791c992f3f4e6fc52d60a4be7f21fe107fed20d9cc6,1177.954,282.1576,244.6563,18.2316,545.0628,ok,,
sd300b_roll_self_00001006_07,sd300b,roll_self,00001006,7,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,6f227b44b4870f93b35b3791c992f3f4e6fc52d60a4be7f21fe107fed20d9cc6,1177.954,280.4744,270.8145,18.4344,569.739,ok,,
sd300b_roll_self_00001006_08,sd300b,roll_self,00001006,8,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,6f227b44b4870f93b35b3791c992f3f4e6fc52d60a4be7f21fe107fed20d9cc6,1177.954,276.937,275.0857,18.5934,570.6314,ok,,
sd300b_roll_self_00001006_09,sd300b,roll_self,00001006,9,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,6f227b44b4870f93b35b3791c992f3f4e6fc52d60a4be7f21fe107fed20d9cc6,1177.954,275.735,272.4575,17.9383,566.1478,ok,,
sd300b_roll_self_00001006_10,sd300b,roll_self,00001006,10,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,6f227b44b4870f93b35b3791c992f3f4e6fc52d60a4be7f21fe107fed20d9cc6,1177.954,219.612,217.7312,18.1679,455.5286,ok,,
sd300b_roll_self_00001007_01,sd300b,roll_self,00001007,1,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,6f227b44b4870f93b35b3791c992f3f4e6fc52d60a4be7f21fe107fed20d9cc6,1177.954,255.3946,253.2404,19.5578,528.2095,ok,,
sd300b_roll_self_00001007_02,sd300b,roll_self,00001007,2,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,6f227b44b4870f93b35b3791c992f3f4e6fc52d60a4be7f21fe107fed20d9cc6,1177.954,277.661,259.0847,17.3708,554.1333,ok,,
sd300b_roll_self_00001007_03,sd300b,roll_self,00001007,3,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,6f227b44b4870f93b35b3791c992f3f4e6fc52d60a4be7f21fe107fed20d9cc6,1177.954,278.5893,278.4921,18.1181,575.2293,ok,,
sd300b_roll_self_00001007_04,sd300b,roll_self,00001007,4,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,6f227b44b4870f93b35b3791c992f3f4e6fc52d60a4be7f21fe107fed20d9cc6,1166.10019,273.9564,265.4564,18.9073,558.3433,ok,,
sd300b_roll_self_00001007_05,sd300b,roll_self,00001007,5,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,6f227b44b4870f93b35b3791c992f3f4e6fc52d60a4be7f21fe107fed20d9cc6,1177.954,295.7657,300.8963,18.8155,615.4984,ok,,
sd300b_roll_self_00001007_06,sd300b,roll_self,00001007,6,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,6f227b44b4870f93b35b3791c992f3f4e6fc52d60a4be7f21fe107fed20d9cc6,1130.53877,257.4118,251.5915,17.938,526.9597,ok,,
sd300b_roll_self_00001007_07,sd300b,roll_self,00001007,7,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,6f227b44b4870f93b35b3791c992f3f4e6fc52d60a4be7f21fe107fed20d9cc6,1177.954,220.6137,220.0753,18.7564,459.4606,ok,,
sd300b_roll_self_00001007_08,sd300b,roll_self,00001007,8,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,6f227b44b4870f93b35b3791c992f3f4e6fc52d60a4be7f21fe107fed20d9cc6,1177.954,258.9392,264.3651,19.2604,542.5816,ok,,
sd300b_roll_self_00001007_09,sd300b,roll_self,00001007,9,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,6f227b44b4870f93b35b3791c992f3f4e6fc52d60a4be7f21fe107fed20d9cc6,1154.24638,255.0853,259.5862,19.0961,533.7866,ok,,
sd300b_roll_self_00001007_10,sd300b,roll_self,00001007,10,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,6f227b44b4870f93b35b3791c992f3f4e6fc52d60a4be7f21fe107fed20d9cc6,976.439275,232.4313,223.9292,18.456,474.8386,ok,,
sd300b_roll_self_00001008_01,sd300b,roll_self,00001008,1,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,6f227b44b4870f93b35b3791c992f3f4e6fc52d60a4be7f21fe107fed20d9cc6,1177.954,200.9291,203.6966,16.7521,421.396,ok,,
sd300b_roll_self_00001008_02,sd300b,roll_self,00001008,2,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,6f227b44b4870f93b35b3791c992f3f4e6fc52d60a4be7f21fe107fed20d9cc6,1166.10019,227.5006,228.297,18.2769,474.0906,ok,,
sd300b_roll_self_00001008_03,sd300b,roll_self,00001008,3,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,6f227b44b4870f93b35b3791c992f3f4e6fc52d60a4be7f21fe107fed20d9cc6,1177.954,210.0284,209.4075,17.2118,436.6644,ok,,
sd300b_roll_self_00001008_04,sd300b,roll_self,00001008,4,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,6f227b44b4870f93b35b3791c992f3f4e6fc52d60a4be7f21fe107fed20d9cc6,1166.10019,195.6907,197.3443,16.9883,410.039,ok,,
sd300b_roll_self_00001008_05,sd300b,roll_self,00001008,5,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,6f227b44b4870f93b35b3791c992f3f4e6fc52d60a4be7f21fe107fed20d9cc6,1177.954,167.1847,166.5338,17.3169,351.0519,ok,,
