pair_id,dataset,protocol,subject_id,canonical_finger_position,ppi,raw_frgp_a,raw_frgp_b,path_a,path_b
sd300b_detector_only_joint_500_v1_plain_self_00001524_01,sd300b,detector_only_joint_500_v1_plain_self,00001524,1,1000,11,11,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001524_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001524_plain_1000_11.png
sd300b_detector_only_joint_500_v1_plain_self_00001320_01,sd300b,detector_only_joint_500_v1_plain_self,00001320,1,1000,11,11,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001320_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001320_plain_1000_11.png
sd300b_detector_only_joint_500_v1_plain_self_00001665_01,sd300b,detector_only_joint_500_v1_plain_self,00001665,1,1000,11,11,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001665_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001665_plain_1000_11.png
sd300b_detector_only_joint_500_v1_plain_self_00001871_01,sd300b,detector_only_joint_500_v1_plain_self,00001871,1,1000,11,11,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001871_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001871_plain_1000_11.png
sd300b_detector_only_joint_500_v1_plain_self_00001644_01,sd300b,detector_only_joint_500_v1_plain_self,00001644,1,1000,11,11,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001644_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001644_plain_1000_11.png
sd300b_detector_only_joint_500_v1_plain_self_00001475_01,sd300b,detector_only_joint_500_v1_plain_self,00001475,1,1000,11,11,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001475_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001475_plain_1000_11.png
sd300b_detector_only_joint_500_v1_plain_self_00001562_01,sd300b,detector_only_joint_500_v1_plain_self,00001562,1,1000,11,11,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001562_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001562_plain_1000_11.png
sd300b_detector_only_joint_500_v1_plain_self_00001472_01,sd300b,detector_only_joint_500_v1_plain_self,00001472,1,1000,11,11,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001472_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001472_plain_1000_11.png
sd300b_detector_only_joint_500_v1_plain_self_00001370_01,sd300b,detector_only_joint_500_v1_plain_self,00001370,1,1000,11,11,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001370_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001370_plain_1000_11.png
sd300b_detector_only_joint_500_v1_plain_self_00001291_01,sd300b,detector_only_joint_500_v1_plain_self,00001291,1,1000,11,11,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001291_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001291_plain_1000_11.png
sd300b_detector_only_joint_500_v1_plain_self_00001791_01,sd300b,detector_only_joint_500_v1_plain_self,00001791,1,1000,11,11,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001791_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001791_plain_1000_11.png
sd300b_detector_only_joint_500_v1_plain_self_00001585_01,sd300b,detector_only_joint_500_v1_plain_self,00001585,1,1000,11,11,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001585_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001585_plain_1000_11.png
sd300b_detector_only_joint_500_v1_plain_self_00001015_01,sd300b,detector_only_joint_500_v1_plain_self,00001015,1,1000,11,11,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001015_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001015_plain_1000_11.png
sd300b_detector_only_joint_500_v1_plain_self_00001207_01,sd300b,detector_only_joint_500_v1_plain_self,00001207,1,1000,11,11,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001207_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001207_plain_1000_11.png
sd300b_detector_only_joint_500_v1_plain_self_00001774_01,sd300b,detector_only_joint_500_v1_plain_self,00001774,1,1000,11,11,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001774_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001774_plain_1000_11.png
sd300b_detector_only_joint_500_v1_plain_self_00001876_01,sd300b,detector_only_joint_500_v1_plain_self,00001876,1,1000,11,11,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001876_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001876_plain_1000_11.png
sd300b_detector_only_joint_500_v1_plain_self_00001139_01,sd300b,detector_only_joint_500_v1_plain_self,00001139,1,1000,11,11,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001139_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001139_plain_1000_11.png
sd300b_detector_only_joint_500_v1_plain_self_00001525_01,sd300b,detector_only_joint_500_v1_plain_self,00001525,1,1000,11,11,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001525_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001525_plain_1000_11.png
sd300b_detector_only_joint_500_v1_plain_self_00001047_01,sd300b,detector_only_joint_500_v1_plain_self,00001047,1,1000,11,11,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001047_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001047_plain_1000_11.png
sd300b_detector_only_joint_500_v1_plain_self_00001152_01,sd300b,detector_only_joint_500_v1_plain_self,00001152,1,1000,11,11,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001152_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001152_plain_1000_11.png
sd300b_detector_only_joint_500_v1_plain_self_00001747_01,sd300b,detector_only_joint_500_v1_plain_self,00001747,1,1000,11,11,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001747_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001747_plain_1000_11.png
sd300b_detector_only_joint_500_v1_plain_self_00001006_01,sd300b,detector_only_joint_500_v1_plain_self,00001006,1,1000,11,11,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001006_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001006_plain_1000_11.png
sd300b_detector_only_joint_500_v1_plain_self_00001375_01,sd300b,detector_only_joint_500_v1_plain_self,00001375,1,1000,11,11,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001375_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001375_plain_1000_11.png
sd300b_detector_only_joint_500_v1_plain_self_00001023_01,sd300b,detector_only_joint_500_v1_plain_self,00001023,1,1000,11,11,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001023_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001023_plain_1000_11.png
sd300b_detector_only_joint_500_v1_plain_self_00001376_01,sd300b,detector_only_joint_500_v1_plain_self,00001376,1,1000,11,11,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001376_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001376_plain_1000_11.png
sd300b_detector_only_joint_500_v1_plain_self_00001296_01,sd300b,detector_only_joint_500_v1_plain_self,00001296,1,1000,11,11,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001296_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001296_plain_1000_11.png
sd300b_detector_only_joint_500_v1_plain_self_00001685_01,sd300b,detector_only_joint_500_v1_plain_self,00001685,1,1000,11,11,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001685_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001685_plain_1000_11.png
sd300b_detector_only_joint_500_v1_plain_self_00001768_01,sd300b,detector_only_joint_500_v1_plain_self,00001768,1,1000,11,11,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001768_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001768_plain_1000_11.png
sd300b_detector_only_joint_500_v1_plain_self_00001135_01,sd300b,detector_only_joint_500_v1_plain_self,00001135,1,1000,11,11,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001135_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001135_plain_1000_11.png
sd300b_detector_only_joint_500_v1_plain_self_00001794_01,sd300b,detector_only_joint_500_v1_plain_self,00001794,1,1000,11,11,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001794_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001794_plain_1000_11.png
sd300b_detector_only_joint_500_v1_plain_self_00001809_01,sd300b,detector_only_joint_500_v1_plain_self,00001809,1,1000,11,11,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001809_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001809_plain_1000_11.png
sd300b_detector_only_joint_500_v1_plain_self_00001388_01,sd300b,detector_only_joint_500_v1_plain_self,00001388,1,1000,11,11,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001388_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001388_plain_1000_11.png
sd300b_detector_only_joint_500_v1_plain_self_00001643_01,sd300b,detector_only_joint_500_v1_plain_self,00001643,1,1000,11,11,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001643_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001643_plain_1000_11.png
sd300b_detector_only_joint_500_v1_plain_self_00001214_01,sd300b,detector_only_joint_500_v1_plain_self,00001214,1,1000,11,11,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001214_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001214_plain_1000_11.png
sd300b_detector_only_joint_500_v1_plain_self_00001248_02,sd300b,detector_only_joint_500_v1_plain_self,00001248,2,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001248_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001248_plain_1000_02.png
sd300b_detector_only_joint_500_v1_plain_self_00001418_02,sd300b,detector_only_joint_500_v1_plain_self,00001418,2,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001418_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001418_plain_1000_02.png
sd300b_detector_only_joint_500_v1_plain_self_00001358_02,sd300b,detector_only_joint_500_v1_plain_self,00001358,2,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001358_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001358_plain_1000_02.png
sd300b_detector_only_joint_500_v1_plain_self_00001576_02,sd300b,detector_only_joint_500_v1_plain_self,00001576,2,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001576_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001576_plain_1000_02.png
sd300b_detector_only_joint_500_v1_plain_self_00001513_02,sd300b,detector_only_joint_500_v1_plain_self,00001513,2,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001513_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001513_plain_1000_02.png
sd300b_detector_only_joint_500_v1_plain_self_00001773_02,sd300b,detector_only_joint_500_v1_plain_self,00001773,2,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001773_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001773_plain_1000_02.png
sd300b_detector_only_joint_500_v1_plain_self_00001775_02,sd300b,detector_only_joint_500_v1_plain_self,00001775,2,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001775_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001775_plain_1000_02.png
sd300b_detector_only_joint_500_v1_plain_self_00001149_02,sd300b,detector_only_joint_500_v1_plain_self,00001149,2,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001149_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001149_plain_1000_02.png
sd300b_detector_only_joint_500_v1_plain_self_00001825_02,sd300b,detector_only_joint_500_v1_plain_self,00001825,2,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001825_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001825_plain_1000_02.png
sd300b_detector_only_joint_500_v1_plain_self_00001484_02,sd300b,detector_only_joint_500_v1_plain_self,00001484,2,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001484_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001484_plain_1000_02.png
sd300b_detector_only_joint_500_v1_plain_self_00001194_02,sd300b,detector_only_joint_500_v1_plain_self,00001194,2,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001194_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001194_plain_1000_02.png
sd300b_detector_only_joint_500_v1_plain_self_00001557_02,sd300b,detector_only_joint_500_v1_plain_self,00001557,2,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001557_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001557_plain_1000_02.png
sd300b_detector_only_joint_500_v1_plain_self_00001885_02,sd300b,detector_only_joint_500_v1_plain_self,00001885,2,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001885_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001885_plain_1000_02.png
sd300b_detector_only_joint_500_v1_plain_self_00001406_02,sd300b,detector_only_joint_500_v1_plain_self,00001406,2,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001406_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001406_plain_1000_02.png
sd300b_detector_only_joint_500_v1_plain_self_00001010_02,sd300b,detector_only_joint_500_v1_plain_self,00001010,2,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001010_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001010_plain_1000_02.png
sd300b_detector_only_joint_500_v1_plain_self_00001670_02,sd300b,detector_only_joint_500_v1_plain_self,00001670,2,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001670_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001670_plain_1000_02.png
sd300b_detector_only_joint_500_v1_plain_self_00001114_02,sd300b,detector_only_joint_500_v1_plain_self,00001114,2,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001114_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001114_plain_1000_02.png
sd300b_detector_only_joint_500_v1_plain_self_00001020_02,sd300b,detector_only_joint_500_v1_plain_self,00001020,2,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001020_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001020_plain_1000_02.png
sd300b_detector_only_joint_500_v1_plain_self_00001498_02,sd300b,detector_only_joint_500_v1_plain_self,00001498,2,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001498_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001498_plain_1000_02.png
sd300b_detector_only_joint_500_v1_plain_self_00001487_02,sd300b,detector_only_joint_500_v1_plain_self,00001487,2,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001487_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001487_plain_1000_02.png
sd300b_detector_only_joint_500_v1_plain_self_00001812_02,sd300b,detector_only_joint_500_v1_plain_self,00001812,2,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001812_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001812_plain_1000_02.png
sd300b_detector_only_joint_500_v1_plain_self_00001649_02,sd300b,detector_only_joint_500_v1_plain_self,00001649,2,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001649_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001649_plain_1000_02.png
sd300b_detector_only_joint_500_v1_plain_self_00001455_02,sd300b,detector_only_joint_500_v1_plain_self,00001455,2,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001455_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001455_plain_1000_02.png
sd300b_detector_only_joint_500_v1_plain_self_00001540_02,sd300b,detector_only_joint_500_v1_plain_self,00001540,2,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001540_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001540_plain_1000_02.png
sd300b_detector_only_joint_500_v1_plain_self_00001168_02,sd300b,detector_only_joint_500_v1_plain_self,00001168,2,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001168_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001168_plain_1000_02.png
sd300b_detector_only_joint_500_v1_plain_self_00001223_02,sd300b,detector_only_joint_500_v1_plain_self,00001223,2,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001223_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001223_plain_1000_02.png
sd300b_detector_only_joint_500_v1_plain_self_00001158_02,sd300b,detector_only_joint_500_v1_plain_self,00001158,2,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001158_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001158_plain_1000_02.png
sd300b_detector_only_joint_500_v1_plain_self_00001677_02,sd300b,detector_only_joint_500_v1_plain_self,00001677,2,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001677_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001677_plain_1000_02.png
sd300b_detector_only_joint_500_v1_plain_self_00001060_02,sd300b,detector_only_joint_500_v1_plain_self,00001060,2,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001060_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001060_plain_1000_02.png
sd300b_detector_only_joint_500_v1_plain_self_00001186_02,sd300b,detector_only_joint_500_v1_plain_self,00001186,2,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001186_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001186_plain_1000_02.png
sd300b_detector_only_joint_500_v1_plain_self_00001667_02,sd300b,detector_only_joint_500_v1_plain_self,00001667,2,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001667_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001667_plain_1000_02.png
sd300b_detector_only_joint_500_v1_plain_self_00001117_02,sd300b,detector_only_joint_500_v1_plain_self,00001117,2,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001117_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001117_plain_1000_02.png
sd300b_detector_only_joint_500_v1_plain_self_00001803_02,sd300b,detector_only_joint_500_v1_plain_self,00001803,2,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001803_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001803_plain_1000_02.png
sd300b_detector_only_joint_500_v1_plain_self_00001817_02,sd300b,detector_only_joint_500_v1_plain_self,00001817,2,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001817_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001817_plain_1000_02.png
sd300b_detector_only_joint_500_v1_plain_self_00001590_02,sd300b,detector_only_joint_500_v1_plain_self,00001590,2,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001590_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001590_plain_1000_02.png
sd300b_detector_only_joint_500_v1_plain_self_00001848_02,sd300b,detector_only_joint_500_v1_plain_self,00001848,2,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001848_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001848_plain_1000_02.png
sd300b_detector_only_joint_500_v1_plain_self_00001018_02,sd300b,detector_only_joint_500_v1_plain_self,00001018,2,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001018_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001018_plain_1000_02.png
sd300b_detector_only_joint_500_v1_plain_self_00001299_02,sd300b,detector_only_joint_500_v1_plain_self,00001299,2,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001299_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001299_plain_1000_02.png
