pair_id,dataset,protocol,subject_id,canonical_finger_position,ppi,raw_frgp_a,raw_frgp_b,path_a,path_b
sd300c_plain_self_00001003_07,sd300c,plain_self,00001003,7,2000,7,7,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001003_plain_2000_07.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001003_plain_2000_07.png
sd300c_plain_self_00001003_08,sd300c,plain_self,00001003,8,2000,8,8,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001003_plain_2000_08.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001003_plain_2000_08.png
sd300c_plain_self_00001003_09,sd300c,plain_self,00001003,9,2000,9,9,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001003_plain_2000_09.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001003_plain_2000_09.png
sd300c_plain_self_00001003_10,sd300c,plain_self,00001003,10,2000,10,10,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001003_plain_2000_10.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001003_plain_2000_10.png
sd300c_plain_self_00001004_01,sd300c,plain_self,00001004,1,2000,11,11,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001004_plain_2000_11.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001004_plain_2000_11.png
sd300c_plain_self_00001004_02,sd300c,plain_self,00001004,2,2000,2,2,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001004_plain_2000_02.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001004_plain_2000_02.png
sd300c_plain_self_00001004_03,sd300c,plain_self,00001004,3,2000,3,3,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001004_plain_2000_03.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001004_plain_2000_03.png
sd300c_plain_self_00001004_04,sd300c,plain_self,00001004,4,2000,4,4,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001004_plain_2000_04.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001004_plain_2000_04.png
sd300c_plain_self_00001004_05,sd300c,plain_self,00001004,5,2000,5,5,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001004_plain_2000_05.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001004_plain_2000_05.png
sd300c_plain_self_00001004_06,sd300c,plain_self,00001004,6,2000,12,12,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001004_plain_2000_12.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001004_plain_2000_12.png
sd300c_plain_self_00001004_07,sd300c,plain_self,00001004,7,2000,7,7,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001004_plain_2000_07.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001004_plain_2000_07.png
sd300c_plain_self_00001004_08,sd300c,plain_self,00001004,8,2000,8,8,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001004_plain_2000_08.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001004_plain_2000_08.png
sd300c_plain_self_00001004_09,sd300c,plain_self,00001004,9,2000,9,9,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001004_plain_2000_09.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001004_plain_2000_09.png
sd300c_plain_self_00001004_10,sd300c,plain_self,00001004,10,2000,10,10,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001004_plain_2000_10.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001004_plain_2000_10.png
sd300c_plain_self_00001005_01,sd300c,plain_self,00001005,1,2000,11,11,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001005_plain_2000_11.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001005_plain_2000_11.png
sd300c_plain_self_00001005_04,sd300c,plain_self,00001005,4,2000,4,4,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001005_plain_2000_04.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001005_plain_2000_04.png
sd300c_plain_self_00001005_05,sd300c,plain_self,00001005,5,2000,5,5,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001005_plain_2000_05.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001005_plain_2000_05.png
sd300c_plain_self_00001005_06,sd300c,plain_self,00001005,6,2000,12,12,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001005_plain_2000_12.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001005_plain_2000_12.png
sd300c_plain_self_00001005_07,sd300c,plain_self,00001005,7,2000,7,7,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001005_plain_2000_07.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001005_plain_2000_07.png
sd300c_plain_self_00001005_08,sd300c,plain_self,00001005,8,2000,8,8,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001005_plain_2000_08.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001005_plain_2000_08.png
sd300c_plain_self_00001005_09,sd300c,plain_self,00001005,9,2000,9,9,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001005_plain_2000_09.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001005_plain_2000_09.png
sd300c_plain_self_00001005_10,sd300c,plain_self,00001005,10,2000,10,10,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001005_plain_2000_10.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001005_plain_2000_10.png
sd300c_plain_self_00001006_01,sd300c,plain_self,00001006,1,2000,11,11,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001006_plain_2000_11.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001006_plain_2000_11.png
sd300c_plain_self_00001006_02,sd300c,plain_self,00001006,2,2000,2,2,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001006_plain_2000_02.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001006_plain_2000_02.png
sd300c_plain_self_00001006_03,sd300c,plain_self,00001006,3,2000,3,3,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001006_plain_2000_03.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001006_plain_2000_03.png
sd300c_plain_self_00001006_04,sd300c,plain_self,00001006,4,2000,4,4,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001006_plain_2000_04.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001006_plain_2000_04.png
sd300c_plain_self_00001006_05,sd300c,plain_self,00001006,5,2000,5,5,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001006_plain_2000_05.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001006_plain_2000_05.png
sd300c_plain_self_00001006_06,sd300c,plain_self,00001006,6,2000,12,12,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001006_plain_2000_12.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001006_plain_2000_12.png
sd300c_plain_self_00001006_07,sd300c,plain_self,00001006,7,2000,7,7,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001006_plain_2000_07.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001006_plain_2000_07.png
sd300c_plain_self_00001006_08,sd300c,plain_self,00001006,8,2000,8,8,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001006_plain_2000_08.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001006_plain_2000_08.png
sd300c_plain_self_00001006_09,sd300c,plain_self,00001006,9,2000,9,9,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001006_plain_2000_09.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001006_plain_2000_09.png
sd300c_plain_self_00001006_10,sd300c,plain_self,00001006,10,2000,10,10,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001006_plain_2000_10.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001006_plain_2000_10.png
sd300c_plain_self_00001007_01,sd300c,plain_self,00001007,1,2000,11,11,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001007_plain_2000_11.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001007_plain_2000_11.png
sd300c_plain_self_00001007_02,sd300c,plain_self,00001007,2,2000,2,2,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001007_plain_2000_02.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001007_plain_2000_02.png
sd300c_plain_self_00001007_03,sd300c,plain_self,00001007,3,2000,3,3,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001007_plain_2000_03.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001007_plain_2000_03.png
sd300c_plain_self_00001007_04,sd300c,plain_self,00001007,4,2000,4,4,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001007_plain_2000_04.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001007_plain_2000_04.png
sd300c_plain_self_00001007_05,sd300c,plain_self,00001007,5,2000,5,5,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001007_plain_2000_05.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001007_plain_2000_05.png
sd300c_plain_self_00001007_06,sd300c,plain_self,00001007,6,2000,12,12,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001007_plain_2000_12.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001007_plain_2000_12.png
sd300c_plain_self_00001007_07,sd300c,plain_self,00001007,7,2000,7,7,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001007_plain_2000_07.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001007_plain_2000_07.png
sd300c_plain_self_00001007_08,sd300c,plain_self,00001007,8,2000,8,8,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001007_plain_2000_08.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001007_plain_2000_08.png
sd300c_plain_self_00001007_09,sd300c,plain_self,00001007,9,2000,9,9,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001007_plain_2000_09.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001007_plain_2000_09.png
sd300c_plain_self_00001007_10,sd300c,plain_self,00001007,10,2000,10,10,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001007_plain_2000_10.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001007_plain_2000_10.png
sd300c_plain_self_00001008_01,sd300c,plain_self,00001008,1,2000,11,11,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001008_plain_2000_11.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001008_plain_2000_11.png
sd300c_plain_self_00001008_02,sd300c,plain_self,00001008,2,2000,2,2,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001008_plain_2000_02.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001008_plain_2000_02.png
sd300c_plain_self_00001008_03,sd300c,plain_self,00001008,3,2000,3,3,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001008_plain_2000_03.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001008_plain_2000_03.png
sd300c_plain_self_00001008_04,sd300c,plain_self,00001008,4,2000,4,4,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001008_plain_2000_04.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001008_plain_2000_04.png
sd300c_plain_self_00001008_05,sd300c,plain_self,00001008,5,2000,5,5,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001008_plain_2000_05.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001008_plain_2000_05.png
sd300c_plain_self_00001008_06,sd300c,plain_self,00001008,6,2000,12,12,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001008_plain_2000_12.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001008_plain_2000_12.png
sd300c_plain_self_00001008_07,sd300c,plain_self,00001008,7,2000,7,7,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001008_plain_2000_07.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001008_plain_2000_07.png
sd300c_plain_self_00001008_08,sd300c,plain_self,00001008,8,2000,8,8,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001008_plain_2000_08.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001008_plain_2000_08.png
sd300c_plain_self_00001008_09,sd300c,plain_self,00001008,9,2000,9,9,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001008_plain_2000_09.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001008_plain_2000_09.png
sd300c_plain_self_00001008_10,sd300c,plain_self,00001008,10,2000,10,10,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001008_plain_2000_10.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001008_plain_2000_10.png
sd300c_plain_self_00001009_01,sd300c,plain_self,00001009,1,2000,11,11,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001009_plain_2000_11.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001009_plain_2000_11.png
sd300c_plain_self_00001009_02,sd300c,plain_self,00001009,2,2000,2,2,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001009_plain_2000_02.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001009_plain_2000_02.png
sd300c_plain_self_00001009_03,sd300c,plain_self,00001009,3,2000,3,3,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001009_plain_2000_03.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001009_plain_2000_03.png
sd300c_plain_self_00001009_04,sd300c,plain_self,00001009,4,2000,4,4,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001009_plain_2000_04.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001009_plain_2000_04.png
sd300c_plain_self_00001009_05,sd300c,plain_self,00001009,5,2000,5,5,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001009_plain_2000_05.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001009_plain_2000_05.png
sd300c_plain_self_00001009_06,sd300c,plain_self,00001009,6,2000,12,12,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001009_plain_2000_12.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001009_plain_2000_12.png
sd300c_plain_self_00001009_07,sd300c,plain_self,00001009,7,2000,7,7,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001009_plain_2000_07.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001009_plain_2000_07.png
sd300c_plain_self_00001009_08,sd300c,plain_self,00001009,8,2000,8,8,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001009_plain_2000_08.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001009_plain_2000_08.png
sd300c_plain_self_00001009_09,sd300c,plain_self,00001009,9,2000,9,9,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001009_plain_2000_09.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001009_plain_2000_09.png
sd300c_plain_self_00001009_10,sd300c,plain_self,00001009,10,2000,10,10,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001009_plain_2000_10.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001009_plain_2000_10.png
sd300c_plain_self_00001010_01,sd300c,plain_self,00001010,1,2000,11,11,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001010_plain_2000_11.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001010_plain_2000_11.png
sd300c_plain_self_00001010_02,sd300c,plain_self,00001010,2,2000,2,2,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001010_plain_2000_02.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001010_plain_2000_02.png
sd300c_plain_self_00001010_03,sd300c,plain_self,00001010,3,2000,3,3,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001010_plain_2000_03.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001010_plain_2000_03.png
sd300c_plain_self_00001010_04,sd300c,plain_self,00001010,4,2000,4,4,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001010_plain_2000_04.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001010_plain_2000_04.png
sd300c_plain_self_00001010_05,sd300c,plain_self,00001010,5,2000,5,5,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001010_plain_2000_05.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001010_plain_2000_05.png
sd300c_plain_self_00001010_06,sd300c,plain_self,00001010,6,2000,12,12,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001010_plain_2000_12.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001010_plain_2000_12.png
sd300c_plain_self_00001010_07,sd300c,plain_self,00001010,7,2000,7,7,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001010_plain_2000_07.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001010_plain_2000_07.png
sd300c_plain_self_00001010_08,sd300c,plain_self,00001010,8,2000,8,8,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001010_plain_2000_08.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001010_plain_2000_08.png
sd300c_plain_self_00001010_09,sd300c,plain_self,00001010,9,2000,9,9,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001010_plain_2000_09.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001010_plain_2000_09.png
sd300c_plain_self_00001010_10,sd300c,plain_self,00001010,10,2000,10,10,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001010_plain_2000_10.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001010_plain_2000_10.png
