pair_id,dataset,protocol,label,subject_id_a,subject_id_b,canonical_finger_position_a,canonical_finger_position_b,ppi,path_a,path_b,image_sha256_a,image_sha256_b,split_assignment,pair_generation_reason,candidate_id,parent_candidate_id,changed_field,config_hash,status,error_code,raw_score,score_components_json,geometry_success,geometry_failure_reason,keypoint_count_a,keypoint_count_b,matches,inliers,prepare_a_ms,prepare_b_ms,compare_ms,total_ms
pilot_genuine_sd300b_plain_self_00001676_02,sd300b,plain_self,1,00001676,00001676,2,2,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001676_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001676_plain_1000_02.png,19f8a895a80ebca8260efb54b07d01fa1ca5b5fa946470016ed4259a7047a710,19f8a895a80ebca8260efb54b07d01fa1ca5b5fa946470016ed4259a7047a710,development,deterministic genuine sample from plain_self,bidirectional_union,rootsift,matching_mode,cedab89996a44f519f763fc63b4e85b7bb102ad973bd90a1dcbd208accfaf6d2,ok,,24020.1025363211,"{""geometric_inlier_count"":3000.0,""geometric_inlier_ratio"":1.0,""inliers_over_min_keypoints"":1.0,""inliers_times_inlier_ratio_times_log1p_matches"":24020.1025363211}",True,,3000,3000,3000,3000,83.599,84.1849,52.9131,221.4906
pilot_genuine_sd300b_plain_self_00001338_02,sd300b,plain_self,1,00001338,00001338,2,2,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001338_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001338_plain_1000_02.png,3b89c7ce64e13dbe6806826aa98d0019122d90a44f0bd968949f9ac50997c17a,3b89c7ce64e13dbe6806826aa98d0019122d90a44f0bd968949f9ac50997c17a,development,deterministic genuine sample from plain_self,bidirectional_union,rootsift,matching_mode,cedab89996a44f519f763fc63b4e85b7bb102ad973bd90a1dcbd208accfaf6d2,ok,,24020.1025363211,"{""geometric_inlier_count"":3000.0,""geometric_inlier_ratio"":1.0,""inliers_over_min_keypoints"":1.0,""inliers_times_inlier_ratio_times_log1p_matches"":24020.1025363211}",True,,3000,3000,3000,3000,88.8018,100.0921,49.852,239.7056
pilot_genuine_sd300b_plain_self_00001622_01,sd300b,plain_self,1,00001622,00001622,1,1,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001622_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001622_plain_1000_11.png,8ae60236933ae954422db723601829d0e53bd70b801dd3f9666c1bf2929d8565,8ae60236933ae954422db723601829d0e53bd70b801dd3f9666c1bf2929d8565,development,deterministic genuine sample from plain_self,bidirectional_union,rootsift,matching_mode,cedab89996a44f519f763fc63b4e85b7bb102ad973bd90a1dcbd208accfaf6d2,ok,,24020.1025363211,"{""geometric_inlier_count"":3000.0,""geometric_inlier_ratio"":1.0,""inliers_over_min_keypoints"":1.0,""inliers_times_inlier_ratio_times_log1p_matches"":24020.1025363211}",True,,3000,3000,3000,3000,156.7359,157.7795,49.5729,364.9941
pilot_genuine_sd300b_plain_self_00001006_05,sd300b,plain_self,1,00001006,00001006,5,5,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001006_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001006_plain_1000_05.png,ce2ecae0b9dc83870cbea40be3e8965712439b31bb37c13edda3575d751f31f4,ce2ecae0b9dc83870cbea40be3e8965712439b31bb37c13edda3575d751f31f4,development,deterministic genuine sample from plain_self,bidirectional_union,rootsift,matching_mode,cedab89996a44f519f763fc63b4e85b7bb102ad973bd90a1dcbd208accfaf6d2,ok,,24020.1025363211,"{""geometric_inlier_count"":3000.0,""geometric_inlier_ratio"":1.0,""inliers_over_min_keypoints"":1.0,""inliers_times_inlier_ratio_times_log1p_matches"":24020.1025363211}",True,,3000,3000,3000,3000,73.8524,73.2449,49.6033,197.5304
pilot_genuine_sd300b_plain_self_00001638_06,sd300b,plain_self,1,00001638,00001638,6,6,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001638_plain_1000_12.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001638_plain_1000_12.png,4abc62b206021f1586e02273cece021d57226d7da5fef8567939ae40dabfe691,4abc62b206021f1586e02273cece021d57226d7da5fef8567939ae40dabfe691,development,deterministic genuine sample from plain_self,bidirectional_union,rootsift,matching_mode,cedab89996a44f519f763fc63b4e85b7bb102ad973bd90a1dcbd208accfaf6d2,ok,,24020.1025363211,"{""geometric_inlier_count"":3000.0,""geometric_inlier_ratio"":1.0,""inliers_over_min_keypoints"":1.0,""inliers_times_inlier_ratio_times_log1p_matches"":24020.1025363211}",True,,3000,3000,3000,3000,184.7387,201.5782,53.1192,440.3723
pilot_genuine_sd300b_plain_self_00001344_02,sd300b,plain_self,1,00001344,00001344,2,2,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001344_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001344_plain_1000_02.png,2b8ef904e5b03fc5752551d9a16f8d08e54d7e5eda4394ad97d190e5cd7becca,2b8ef904e5b03fc5752551d9a16f8d08e54d7e5eda4394ad97d190e5cd7becca,development,deterministic genuine sample from plain_self,bidirectional_union,rootsift,matching_mode,cedab89996a44f519f763fc63b4e85b7bb102ad973bd90a1dcbd208accfaf6d2,ok,,24029.109070592418,"{""geometric_inlier_count"":3001.0,""geometric_inlier_ratio"":1.0,""inliers_over_min_keypoints"":1.0,""inliers_times_inlier_ratio_times_log1p_matches"":24029.109070592418}",True,,3001,3001,3001,3001,78.3254,76.9141,48.8942,204.9357
pilot_genuine_sd300b_plain_self_00001272_02,sd300b,plain_self,1,00001272,00001272,2,2,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001272_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001272_plain_1000_02.png,69df034cbe212151ba50ad12b080d884fb31e4813c58c78c629538e1686752c4,69df034cbe212151ba50ad12b080d884fb31e4813c58c78c629538e1686752c4,development,deterministic genuine sample from plain_self,bidirectional_union,rootsift,matching_mode,cedab89996a44f519f763fc63b4e85b7bb102ad973bd90a1dcbd208accfaf6d2,ok,,24020.1025363211,"{""geometric_inlier_count"":3000.0,""geometric_inlier_ratio"":1.0,""inliers_over_min_keypoints"":1.0,""inliers_times_inlier_ratio_times_log1p_matches"":24020.1025363211}",True,,3000,3000,3000,3000,86.931,84.5025,50.0361,222.2756
pilot_genuine_sd300b_plain_self_00001845_01,sd300b,plain_self,1,00001845,00001845,1,1,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001845_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001845_plain_1000_11.png,cd26b1953c92f36e806842b66bebdc5401e7da216ff4fc7ac1e08060b8d4d256,cd26b1953c92f36e806842b66bebdc5401e7da216ff4fc7ac1e08060b8d4d256,development,deterministic genuine sample from plain_self,bidirectional_union,rootsift,matching_mode,cedab89996a44f519f763fc63b4e85b7bb102ad973bd90a1dcbd208accfaf6d2,ok,,24020.1025363211,"{""geometric_inlier_count"":3000.0,""geometric_inlier_ratio"":1.0,""inliers_over_min_keypoints"":1.0,""inliers_times_inlier_ratio_times_log1p_matches"":24020.1025363211}",True,,3000,3000,3000,3000,176.4485,176.3353,52.24,406.0794
pilot_genuine_sd300b_plain_self_00001705_05,sd300b,plain_self,1,00001705,00001705,5,5,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001705_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001705_plain_1000_05.png,3417ad1f6039bce4bf2d070b45bee631b65b04a9f841d2a2b9a397a57b8aa777,3417ad1f6039bce4bf2d070b45bee631b65b04a9f841d2a2b9a397a57b8aa777,development,deterministic genuine sample from plain_self,bidirectional_union,rootsift,matching_mode,cedab89996a44f519f763fc63b4e85b7bb102ad973bd90a1dcbd208accfaf6d2,ok,,24020.1025363211,"{""geometric_inlier_count"":3000.0,""geometric_inlier_ratio"":1.0,""inliers_over_min_keypoints"":1.0,""inliers_times_inlier_ratio_times_log1p_matches"":24020.1025363211}",True,,3000,3000,3000,3000,96.3712,92.9685,51.1373,241.6337
pilot_genuine_sd300b_plain_self_00001783_10,sd300b,plain_self,1,00001783,00001783,10,10,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001783_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001783_plain_1000_10.png,a5948a34d595057b5118b9b66c4e285cff6b1f7c492e1962fd28c6c2d2e01ba2,a5948a34d595057b5118b9b66c4e285cff6b1f7c492e1962fd28c6c2d2e01ba2,development,deterministic genuine sample from plain_self,bidirectional_union,rootsift,matching_mode,cedab89996a44f519f763fc63b4e85b7bb102ad973bd90a1dcbd208accfaf6d2,ok,,24020.1025363211,"{""geometric_inlier_count"":3000.0,""geometric_inlier_ratio"":1.0,""inliers_over_min_keypoints"":1.0,""inliers_times_inlier_ratio_times_log1p_matches"":24020.1025363211}",True,,3000,3000,3000,3000,80.3801,84.5819,52.0854,218.0983
pilot_genuine_sd300b_plain_self_00001602_03,sd300b,plain_self,1,00001602,00001602,3,3,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001602_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001602_plain_1000_03.png,4014cd58909d2c35b42576d84a0aa6fd19c75761eeb1257862ddf176048ae6e7,4014cd58909d2c35b42576d84a0aa6fd19c75761eeb1257862ddf176048ae6e7,development,deterministic genuine sample from plain_self,bidirectional_union,rootsift,matching_mode,cedab89996a44f519f763fc63b4e85b7bb102ad973bd90a1dcbd208accfaf6d2,ok,,24020.1025363211,"{""geometric_inlier_count"":3000.0,""geometric_inlier_ratio"":1.0,""inliers_over_min_keypoints"":1.0,""inliers_times_inlier_ratio_times_log1p_matches"":24020.1025363211}",True,,3000,3000,3000,3000,109.0663,103.0182,56.792,270.2257
pilot_genuine_sd300b_roll_self_00001032_10,sd300b,roll_self,1,00001032,00001032,10,10,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001032_roll_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001032_roll_1000_10.png,cb83a7916f20cd3336e2043d527bfd1665266244502f7c7fc6c182c378424d84,cb83a7916f20cd3336e2043d527bfd1665266244502f7c7fc6c182c378424d84,development,deterministic genuine sample from roll_self,bidirectional_union,rootsift,matching_mode,cedab89996a44f519f763fc63b4e85b7bb102ad973bd90a1dcbd208accfaf6d2,ok,,24020.1025363211,"{""geometric_inlier_count"":3000.0,""geometric_inlier_ratio"":1.0,""inliers_over_min_keypoints"":1.0,""inliers_times_inlier_ratio_times_log1p_matches"":24020.1025363211}",True,,3000,3000,3000,3000,273.7869,296.8214,51.8301,623.4993
pilot_genuine_sd300b_roll_self_00001495_02,sd300b,roll_self,1,00001495,00001495,2,2,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001495_roll_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001495_roll_1000_02.png,858520e39f689c810917a9bac3795b3644ccc80ef6d07af584dc272eecd72546,858520e39f689c810917a9bac3795b3644ccc80ef6d07af584dc272eecd72546,development,deterministic genuine sample from roll_self,bidirectional_union,rootsift,matching_mode,cedab89996a44f519f763fc63b4e85b7bb102ad973bd90a1dcbd208accfaf6d2,ok,,24020.1025363211,"{""geometric_inlier_count"":3000.0,""geometric_inlier_ratio"":1.0,""inliers_over_min_keypoints"":1.0,""inliers_times_inlier_ratio_times_log1p_matches"":24020.1025363211}",True,,3000,3000,3000,3000,261.5164,259.2699,49.2107,570.9694
pilot_genuine_sd300b_roll_self_00001144_05,sd300b,roll_self,1,00001144,00001144,5,5,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001144_roll_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001144_roll_1000_05.png,6b0231cbef91d18e3c921bdecec3f14b6e013496ae885b551950cefb9caa11d9,6b0231cbef91d18e3c921bdecec3f14b6e013496ae885b551950cefb9caa11d9,development,deterministic genuine sample from roll_self,bidirectional_union,rootsift,matching_mode,cedab89996a44f519f763fc63b4e85b7bb102ad973bd90a1dcbd208accfaf6d2,ok,,24020.1025363211,"{""geometric_inlier_count"":3000.0,""geometric_inlier_ratio"":1.0,""inliers_over_min_keypoints"":1.0,""inliers_times_inlier_ratio_times_log1p_matches"":24020.1025363211}",True,,3000,3000,3000,3000,275.833,269.2959,48.2744,594.3574
pilot_genuine_sd300b_roll_self_00001764_10,sd300b,roll_self,1,00001764,00001764,10,10,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001764_roll_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001764_roll_1000_10.png,184c0f30b284808af349d8a00d08da7280e25d839acdaa46bff0b357febcac80,184c0f30b284808af349d8a00d08da7280e25d839acdaa46bff0b357febcac80,development,deterministic genuine sample from roll_self,bidirectional_union,rootsift,matching_mode,cedab89996a44f519f763fc63b4e85b7bb102ad973bd90a1dcbd208accfaf6d2,ok,,24020.1025363211,"{""geometric_inlier_count"":3000.0,""geometric_inlier_ratio"":1.0,""inliers_over_min_keypoints"":1.0,""inliers_times_inlier_ratio_times_log1p_matches"":24020.1025363211}",True,,3000,3000,3000,3000,269.6207,269.5774,50.091,590.3304
pilot_genuine_sd300b_roll_self_00001608_02,sd300b,roll_self,1,00001608,00001608,2,2,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001608_roll_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001608_roll_1000_02.png,8df85c29abc13b40e9a44a5f57d9a92ad0f85c1bcea302eab41b272e1ec00b6d,8df85c29abc13b40e9a44a5f57d9a92ad0f85c1bcea302eab41b272e1ec00b6d,development,deterministic genuine sample from roll_self,bidirectional_union,rootsift,matching_mode,cedab89996a44f519f763fc63b4e85b7bb102ad973bd90a1dcbd208accfaf6d2,ok,,24029.109070592418,"{""geometric_inlier_count"":3001.0,""geometric_inlier_ratio"":1.0,""inliers_over_min_keypoints"":1.0,""inliers_times_inlier_ratio_times_log1p_matches"":24029.109070592418}",True,,3001,3001,3001,3001,255.6026,258.3739,49.0308,563.9509
pilot_genuine_sd300b_roll_self_00001777_06,sd300b,roll_self,1,00001777,00001777,6,6,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001777_roll_1000_06.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001777_roll_1000_06.png,99eb31850d381693874990e77e1ba4a678c983458f38dd81f934e4465d87c2ad,99eb31850d381693874990e77e1ba4a678c983458f38dd81f934e4465d87c2ad,development,deterministic genuine sample from roll_self,bidirectional_union,rootsift,matching_mode,cedab89996a44f519f763fc63b4e85b7bb102ad973bd90a1dcbd208accfaf6d2,ok,,24020.1025363211,"{""geometric_inlier_count"":3000.0,""geometric_inlier_ratio"":1.0,""inliers_over_min_keypoints"":1.0,""inliers_times_inlier_ratio_times_log1p_matches"":24020.1025363211}",True,,3000,3000,3000,3000,274.7297,282.9139,48.7412,607.3488
