pair_id,dataset,protocol,subject_id,canonical_finger_position,ppi,raw_frgp_a,raw_frgp_b,path_a,path_b
sd300b_plain_roll_00001002_06,sd300b,plain_roll,00001002,6,1000,12,6,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001002_plain_1000_12.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001002_roll_1000_06.png
sd300b_plain_roll_00001002_07,sd300b,plain_roll,00001002,7,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001002_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001002_roll_1000_07.png
sd300b_plain_roll_00001002_08,sd300b,plain_roll,00001002,8,1000,8,8,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001002_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001002_roll_1000_08.png
sd300b_plain_roll_00001002_09,sd300b,plain_roll,00001002,9,1000,9,9,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001002_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001002_roll_1000_09.png
sd300b_plain_roll_00001002_10,sd300b,plain_roll,00001002,10,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001002_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001002_roll_1000_10.png
sd300b_plain_roll_00001003_01,sd300b,plain_roll,00001003,1,1000,11,1,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001003_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001003_roll_1000_01.png
sd300b_plain_roll_00001003_02,sd300b,plain_roll,00001003,2,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001003_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001003_roll_1000_02.png
sd300b_plain_roll_00001003_03,sd300b,plain_roll,00001003,3,1000,3,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001003_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001003_roll_1000_03.png
sd300b_plain_roll_00001003_04,sd300b,plain_roll,00001003,4,1000,4,4,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001003_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001003_roll_1000_04.png
sd300b_plain_roll_00001003_05,sd300b,plain_roll,00001003,5,1000,5,5,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001003_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001003_roll_1000_05.png
sd300b_plain_roll_00001003_06,sd300b,plain_roll,00001003,6,1000,12,6,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001003_plain_1000_12.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001003_roll_1000_06.png
sd300b_plain_roll_00001003_07,sd300b,plain_roll,00001003,7,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001003_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001003_roll_1000_07.png
sd300b_plain_roll_00001003_08,sd300b,plain_roll,00001003,8,1000,8,8,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001003_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001003_roll_1000_08.png
sd300b_plain_roll_00001003_09,sd300b,plain_roll,00001003,9,1000,9,9,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001003_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001003_roll_1000_09.png
sd300b_plain_roll_00001003_10,sd300b,plain_roll,00001003,10,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001003_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001003_roll_1000_10.png
sd300b_plain_roll_00001004_01,sd300b,plain_roll,00001004,1,1000,11,1,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001004_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001004_roll_1000_01.png
sd300b_plain_roll_00001004_02,sd300b,plain_roll,00001004,2,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001004_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001004_roll_1000_02.png
sd300b_plain_roll_00001004_03,sd300b,plain_roll,00001004,3,1000,3,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001004_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001004_roll_1000_03.png
sd300b_plain_roll_00001004_04,sd300b,plain_roll,00001004,4,1000,4,4,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001004_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001004_roll_1000_04.png
sd300b_plain_roll_00001004_05,sd300b,plain_roll,00001004,5,1000,5,5,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001004_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001004_roll_1000_05.png
sd300b_plain_roll_00001004_06,sd300b,plain_roll,00001004,6,1000,12,6,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001004_plain_1000_12.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001004_roll_1000_06.png
sd300b_plain_roll_00001004_07,sd300b,plain_roll,00001004,7,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001004_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001004_roll_1000_07.png
sd300b_plain_roll_00001004_08,sd300b,plain_roll,00001004,8,1000,8,8,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001004_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001004_roll_1000_08.png
sd300b_plain_roll_00001004_09,sd300b,plain_roll,00001004,9,1000,9,9,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001004_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001004_roll_1000_09.png
sd300b_plain_roll_00001004_10,sd300b,plain_roll,00001004,10,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001004_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001004_roll_1000_10.png
sd300b_plain_roll_00001005_01,sd300b,plain_roll,00001005,1,1000,11,1,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001005_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001005_roll_1000_01.png
sd300b_plain_roll_00001005_04,sd300b,plain_roll,00001005,4,1000,4,4,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001005_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001005_roll_1000_04.png
sd300b_plain_roll_00001005_05,sd300b,plain_roll,00001005,5,1000,5,5,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001005_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001005_roll_1000_05.png
sd300b_plain_roll_00001005_06,sd300b,plain_roll,00001005,6,1000,12,6,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001005_plain_1000_12.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001005_roll_1000_06.png
sd300b_plain_roll_00001005_07,sd300b,plain_roll,00001005,7,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001005_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001005_roll_1000_07.png
sd300b_plain_roll_00001005_08,sd300b,plain_roll,00001005,8,1000,8,8,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001005_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001005_roll_1000_08.png
sd300b_plain_roll_00001005_09,sd300b,plain_roll,00001005,9,1000,9,9,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001005_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001005_roll_1000_09.png
sd300b_plain_roll_00001005_10,sd300b,plain_roll,00001005,10,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001005_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001005_roll_1000_10.png
sd300b_plain_roll_00001006_01,sd300b,plain_roll,00001006,1,1000,11,1,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001006_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001006_roll_1000_01.png
sd300b_plain_roll_00001006_02,sd300b,plain_roll,00001006,2,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001006_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001006_roll_1000_02.png
sd300b_plain_roll_00001006_03,sd300b,plain_roll,00001006,3,1000,3,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001006_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001006_roll_1000_03.png
sd300b_plain_roll_00001006_04,sd300b,plain_roll,00001006,4,1000,4,4,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001006_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001006_roll_1000_04.png
sd300b_plain_roll_00001006_05,sd300b,plain_roll,00001006,5,1000,5,5,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001006_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001006_roll_1000_05.png
sd300b_plain_roll_00001006_06,sd300b,plain_roll,00001006,6,1000,12,6,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001006_plain_1000_12.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001006_roll_1000_06.png
sd300b_plain_roll_00001006_07,sd300b,plain_roll,00001006,7,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001006_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001006_roll_1000_07.png
sd300b_plain_roll_00001006_08,sd300b,plain_roll,00001006,8,1000,8,8,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001006_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001006_roll_1000_08.png
sd300b_plain_roll_00001006_09,sd300b,plain_roll,00001006,9,1000,9,9,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001006_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001006_roll_1000_09.png
sd300b_plain_roll_00001006_10,sd300b,plain_roll,00001006,10,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001006_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001006_roll_1000_10.png
sd300b_plain_roll_00001007_01,sd300b,plain_roll,00001007,1,1000,11,1,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001007_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001007_roll_1000_01.png
sd300b_plain_roll_00001007_02,sd300b,plain_roll,00001007,2,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001007_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001007_roll_1000_02.png
sd300b_plain_roll_00001007_03,sd300b,plain_roll,00001007,3,1000,3,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001007_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001007_roll_1000_03.png
sd300b_plain_roll_00001007_04,sd300b,plain_roll,00001007,4,1000,4,4,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001007_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001007_roll_1000_04.png
sd300b_plain_roll_00001007_05,sd300b,plain_roll,00001007,5,1000,5,5,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001007_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001007_roll_1000_05.png
sd300b_plain_roll_00001007_06,sd300b,plain_roll,00001007,6,1000,12,6,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001007_plain_1000_12.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001007_roll_1000_06.png
sd300b_plain_roll_00001007_07,sd300b,plain_roll,00001007,7,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001007_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001007_roll_1000_07.png
sd300b_plain_roll_00001007_08,sd300b,plain_roll,00001007,8,1000,8,8,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001007_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001007_roll_1000_08.png
sd300b_plain_roll_00001007_09,sd300b,plain_roll,00001007,9,1000,9,9,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001007_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001007_roll_1000_09.png
sd300b_plain_roll_00001007_10,sd300b,plain_roll,00001007,10,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001007_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001007_roll_1000_10.png
sd300b_plain_roll_00001008_01,sd300b,plain_roll,00001008,1,1000,11,1,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001008_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001008_roll_1000_01.png
sd300b_plain_roll_00001008_02,sd300b,plain_roll,00001008,2,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001008_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001008_roll_1000_02.png
sd300b_plain_roll_00001008_03,sd300b,plain_roll,00001008,3,1000,3,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001008_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001008_roll_1000_03.png
sd300b_plain_roll_00001008_04,sd300b,plain_roll,00001008,4,1000,4,4,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001008_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001008_roll_1000_04.png
sd300b_plain_roll_00001008_05,sd300b,plain_roll,00001008,5,1000,5,5,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001008_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001008_roll_1000_05.png
sd300b_plain_roll_00001008_06,sd300b,plain_roll,00001008,6,1000,12,6,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001008_plain_1000_12.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001008_roll_1000_06.png
sd300b_plain_roll_00001008_07,sd300b,plain_roll,00001008,7,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001008_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001008_roll_1000_07.png
sd300b_plain_roll_00001008_08,sd300b,plain_roll,00001008,8,1000,8,8,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001008_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001008_roll_1000_08.png
sd300b_plain_roll_00001008_09,sd300b,plain_roll,00001008,9,1000,9,9,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001008_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001008_roll_1000_09.png
sd300b_plain_roll_00001008_10,sd300b,plain_roll,00001008,10,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001008_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001008_roll_1000_10.png
sd300b_plain_roll_00001009_01,sd300b,plain_roll,00001009,1,1000,11,1,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001009_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001009_roll_1000_01.png
sd300b_plain_roll_00001009_02,sd300b,plain_roll,00001009,2,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001009_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001009_roll_1000_02.png
sd300b_plain_roll_00001009_03,sd300b,plain_roll,00001009,3,1000,3,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001009_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001009_roll_1000_03.png
sd300b_plain_roll_00001009_04,sd300b,plain_roll,00001009,4,1000,4,4,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001009_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001009_roll_1000_04.png
sd300b_plain_roll_00001009_05,sd300b,plain_roll,00001009,5,1000,5,5,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001009_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001009_roll_1000_05.png
sd300b_plain_roll_00001009_06,sd300b,plain_roll,00001009,6,1000,12,6,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001009_plain_1000_12.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001009_roll_1000_06.png
sd300b_plain_roll_00001009_07,sd300b,plain_roll,00001009,7,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001009_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001009_roll_1000_07.png
sd300b_plain_roll_00001009_08,sd300b,plain_roll,00001009,8,1000,8,8,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001009_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001009_roll_1000_08.png
sd300b_plain_roll_00001009_09,sd300b,plain_roll,00001009,9,1000,9,9,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001009_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001009_roll_1000_09.png
sd300b_plain_roll_00001009_10,sd300b,plain_roll,00001009,10,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001009_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001009_roll_1000_10.png
sd300b_plain_roll_00001010_01,sd300b,plain_roll,00001010,1,1000,11,1,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001010_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001010_roll_1000_01.png
sd300b_plain_roll_00001010_02,sd300b,plain_roll,00001010,2,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001010_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001010_roll_1000_02.png
sd300b_plain_roll_00001010_03,sd300b,plain_roll,00001010,3,1000,3,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001010_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001010_roll_1000_03.png
sd300b_plain_roll_00001010_04,sd300b,plain_roll,00001010,4,1000,4,4,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001010_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001010_roll_1000_04.png
sd300b_plain_roll_00001010_05,sd300b,plain_roll,00001010,5,1000,5,5,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001010_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001010_roll_1000_05.png
sd300b_plain_roll_00001010_06,sd300b,plain_roll,00001010,6,1000,12,6,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001010_plain_1000_12.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001010_roll_1000_06.png
sd300b_plain_roll_00001010_07,sd300b,plain_roll,00001010,7,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001010_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001010_roll_1000_07.png
sd300b_plain_roll_00001010_08,sd300b,plain_roll,00001010,8,1000,8,8,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001010_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001010_roll_1000_08.png
