dataset,pair_id,subject_id,canonical_finger_position,primary_status,derived_status,status_equal,primary_error_code,derived_error_code,error_code_equal,primary_raw_score,derived_raw_score,raw_score_text_equal,raw_score_abs_delta,prepare_a_diagnostics_equal,prepare_b_diagnostics_equal,compare_diagnostics_equal,reproducible
sd300c,sd300c_plain_roll_00001002_08,00001002,8,ok,ok,true,,,true,117.93703533693001,117.93703533693001,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001002_09,00001002,9,ok,ok,true,,,true,1.7174811518053716,1.7174811518053716,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001002_10,00001002,10,ok,ok,true,,,true,163.02872571631985,163.02872571631985,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001003_01,00001003,1,ok,ok,true,,,true,151.83815748126636,151.83815748126636,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001003_02,00001003,2,ok,ok,true,,,true,2.060315081472105,2.060315081472105,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001003_03,00001003,3,ok,ok,true,,,true,46.649142209848655,46.649142209848655,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001003_04,00001003,4,ok,ok,true,,,true,26.921061920505764,26.921061920505764,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001003_05,00001003,5,ok,ok,true,,,true,100.19673083415404,100.19673083415404,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001003_06,00001003,6,ok,ok,true,,,true,103.32567454240484,103.32567454240484,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001003_07,00001003,7,ok,ok,true,,,true,56.17359014443854,56.17359014443854,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001003_08,00001003,8,ok,ok,true,,,true,2.854657200212247,2.854657200212247,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001003_09,00001003,9,ok,ok,true,,,true,15.566366622801826,15.566366622801826,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001003_10,00001003,10,ok,ok,true,,,true,28.96447633464131,28.96447633464131,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001004_01,00001004,1,ok,ok,true,,,true,128.15242259147107,128.15242259147107,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001004_02,00001004,2,ok,ok,true,,,true,107.8073850727229,107.8073850727229,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001004_03,00001004,3,ok,ok,true,,,true,111.74940013366404,111.74940013366404,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001004_04,00001004,4,ok,ok,true,,,true,88.57964260256108,88.57964260256108,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001004_05,00001004,5,ok,ok,true,,,true,73.79449427056824,73.79449427056824,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001004_06,00001004,6,ok,ok,true,,,true,104.61586708334855,104.61586708334855,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001004_07,00001004,7,ok,ok,true,,,true,10.03875603458197,10.03875603458197,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001004_08,00001004,8,ok,ok,true,,,true,42.902728308456666,42.902728308456666,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001004_09,00001004,9,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001004_10,00001004,10,ok,ok,true,,,true,1.8289100388637975,1.8289100388637975,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001005_01,00001005,1,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001005_04,00001005,4,ok,ok,true,,,true,167.22278467669378,167.22278467669378,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001005_05,00001005,5,ok,ok,true,,,true,132.9683299793735,132.9683299793735,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001005_06,00001005,6,ok,ok,true,,,true,139.2492426313319,139.2492426313319,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001005_07,00001005,7,ok,ok,true,,,true,57.83627966598746,57.83627966598746,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001005_08,00001005,8,ok,ok,true,,,true,146.7439075134544,146.7439075134544,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001005_09,00001005,9,ok,ok,true,,,true,5.268082698141855,5.268082698141855,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001005_10,00001005,10,ok,ok,true,,,true,88.5485552544549,88.5485552544549,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001006_01,00001006,1,ok,ok,true,,,true,65.4153841418108,65.4153841418108,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001006_02,00001006,2,ok,ok,true,,,true,135.33334527602818,135.33334527602818,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001006_03,00001006,3,ok,ok,true,,,true,43.44355444122476,43.44355444122476,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001006_04,00001006,4,ok,ok,true,,,true,192.22019553368045,192.22019553368045,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001006_05,00001006,5,ok,ok,true,,,true,87.35165074038389,87.35165074038389,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001006_06,00001006,6,ok,ok,true,,,true,166.4814488029371,166.4814488029371,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001006_07,00001006,7,ok,ok,true,,,true,60.02247407669245,60.02247407669245,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001006_08,00001006,8,ok,ok,true,,,true,33.14793436966508,33.14793436966508,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001006_09,00001006,9,ok,ok,true,,,true,151.7660154187075,151.7660154187075,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001006_10,00001006,10,ok,ok,true,,,true,55.95934200471196,55.95934200471196,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001007_01,00001007,1,ok,ok,true,,,true,64.78564183545389,64.78564183545389,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001007_02,00001007,2,ok,ok,true,,,true,34.22097348972947,34.22097348972947,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001007_03,00001007,3,ok,ok,true,,,true,35.641369264001554,35.641369264001554,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001007_04,00001007,4,ok,ok,true,,,true,46.81270477762433,46.81270477762433,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001007_05,00001007,5,ok,ok,true,,,true,22.319218664188917,22.319218664188917,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001007_06,00001007,6,ok,ok,true,,,true,129.60987295805194,129.60987295805194,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001007_07,00001007,7,ok,ok,true,,,true,130.58038265337336,130.58038265337336,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001007_08,00001007,8,ok,ok,true,,,true,1.681797016932761,1.681797016932761,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001007_09,00001007,9,ok,ok,true,,,true,124.20036812929054,124.20036812929054,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001007_10,00001007,10,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001008_01,00001008,1,ok,ok,true,,,true,146.06702069806886,146.06702069806886,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001008_02,00001008,2,ok,ok,true,,,true,86.650224146939,86.650224146939,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001008_03,00001008,3,ok,ok,true,,,true,82.38099812611901,82.38099812611901,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001008_04,00001008,4,ok,ok,true,,,true,50.97703170952985,50.97703170952985,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001008_05,00001008,5,ok,ok,true,,,true,149.9921398446192,149.9921398446192,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001008_06,00001008,6,ok,ok,true,,,true,261.3252540491861,261.3252540491861,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001008_07,00001008,7,ok,ok,true,,,true,29.645166497350353,29.645166497350353,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001008_08,00001008,8,ok,ok,true,,,true,36.03579916941562,36.03579916941562,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001008_09,00001008,9,ok,ok,true,,,true,28.142027788469225,28.142027788469225,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001008_10,00001008,10,ok,ok,true,,,true,45.47268707354287,45.47268707354287,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001009_01,00001009,1,ok,ok,true,,,true,193.6251073300058,193.6251073300058,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001009_02,00001009,2,ok,ok,true,,,true,2.1174375465504705,2.1174375465504705,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001009_03,00001009,3,ok,ok,true,,,true,178.75927620954815,178.75927620954815,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001009_04,00001009,4,ok,ok,true,,,true,83.30221249167093,83.30221249167093,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001009_05,00001009,5,ok,ok,true,,,true,51.009465422453715,51.009465422453715,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001009_06,00001009,6,ok,ok,true,,,true,268.18131872048957,268.18131872048957,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001009_07,00001009,7,ok,ok,true,,,true,88.46746204807525,88.46746204807525,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001009_08,00001009,8,ok,ok,true,,,true,144.57284650696468,144.57284650696468,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001009_09,00001009,9,ok,ok,true,,,true,237.985791769758,237.985791769758,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001009_10,00001009,10,ok,ok,true,,,true,2.0119674022464493,2.0119674022464493,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001010_01,00001010,1,ok,ok,true,,,true,44.19431870370464,44.19431870370464,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001010_02,00001010,2,ok,ok,true,,,true,0.7934617879069757,0.7934617879069757,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001010_03,00001010,3,ok,ok,true,,,true,164.90283781188236,164.90283781188236,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001010_04,00001010,4,ok,ok,true,,,true,63.37159082512254,63.37159082512254,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001010_05,00001010,5,ok,ok,true,,,true,75.08408091834814,75.08408091834814,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001010_06,00001010,6,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001010_07,00001010,7,ok,ok,true,,,true,56.123371478319235,56.123371478319235,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001010_08,00001010,8,ok,ok,true,,,true,52.60244738772377,52.60244738772377,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001010_09,00001010,9,ok,ok,true,,,true,96.34024903170058,96.34024903170058,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001010_10,00001010,10,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001011_01,00001011,1,ok,ok,true,,,true,18.407955696388584,18.407955696388584,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001011_02,00001011,2,ok,ok,true,,,true,87.7260680125745,87.7260680125745,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001011_03,00001011,3,ok,ok,true,,,true,65.5120952251259,65.5120952251259,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001011_04,00001011,4,ok,ok,true,,,true,112.37055455818995,112.37055455818995,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001011_05,00001011,5,ok,ok,true,,,true,41.68021349888614,41.68021349888614,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001011_06,00001011,6,ok,ok,true,,,true,86.58516469238899,86.58516469238899,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001011_07,00001011,7,ok,ok,true,,,true,85.28111468799557,85.28111468799557,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001011_08,00001011,8,ok,ok,true,,,true,61.8823146219265,61.8823146219265,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001011_09,00001011,9,ok,ok,true,,,true,69.89713506759443,69.89713506759443,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001011_10,00001011,10,ok,ok,true,,,true,116.18596581105922,116.18596581105922,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001012_01,00001012,1,ok,ok,true,,,true,135.8404081273162,135.8404081273162,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001012_02,00001012,2,ok,ok,true,,,true,133.39208466509507,133.39208466509507,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001012_03,00001012,3,ok,ok,true,,,true,157.39926018867212,157.39926018867212,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001012_04,00001012,4,ok,ok,true,,,true,176.17337081024584,176.17337081024584,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001012_05,00001012,5,ok,ok,true,,,true,123.72794336572854,123.72794336572854,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001012_06,00001012,6,ok,ok,true,,,true,131.2170267755948,131.2170267755948,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001012_07,00001012,7,ok,ok,true,,,true,179.337788930806,179.337788930806,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001012_08,00001012,8,ok,ok,true,,,true,18.52591198122014,18.52591198122014,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001012_09,00001012,9,ok,ok,true,,,true,139.01778582126605,139.01778582126605,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001012_10,00001012,10,ok,ok,true,,,true,90.99341257576592,90.99341257576592,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001013_01,00001013,1,ok,ok,true,,,true,17.16341017386057,17.16341017386057,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001013_02,00001013,2,ok,ok,true,,,true,128.31760474494394,128.31760474494394,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001013_03,00001013,3,ok,ok,true,,,true,128.50269235391002,128.50269235391002,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001013_04,00001013,4,ok,ok,true,,,true,4.431055648781136,4.431055648781136,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001013_05,00001013,5,ok,ok,true,,,true,29.20056203084407,29.20056203084407,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001013_06,00001013,6,ok,ok,true,,,true,53.808127676174884,53.808127676174884,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001013_07,00001013,7,ok,ok,true,,,true,59.61501687802563,59.61501687802563,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001013_08,00001013,8,ok,ok,true,,,true,83.28241500317861,83.28241500317861,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001013_09,00001013,9,ok,ok,true,,,true,3.947978217052535,3.947978217052535,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001013_10,00001013,10,ok,ok,true,,,true,89.06052214446626,89.06052214446626,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001014_01,00001014,1,ok,ok,true,,,true,98.13396342240333,98.13396342240333,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001014_02,00001014,2,ok,ok,true,,,true,56.5592717031823,56.5592717031823,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001014_03,00001014,3,ok,ok,true,,,true,119.73685111172398,119.73685111172398,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001014_04,00001014,4,ok,ok,true,,,true,96.69525575274102,96.69525575274102,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001014_05,00001014,5,ok,ok,true,,,true,2.023186063781929,2.023186063781929,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001014_06,00001014,6,ok,ok,true,,,true,76.42108312762043,76.42108312762043,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001014_07,00001014,7,ok,ok,true,,,true,21.889510710394127,21.889510710394127,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001014_08,00001014,8,ok,ok,true,,,true,10.086366441612142,10.086366441612142,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001014_09,00001014,9,ok,ok,true,,,true,28.86357779107923,28.86357779107923,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001014_10,00001014,10,ok,ok,true,,,true,24.49001914113591,24.49001914113591,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001015_01,00001015,1,ok,ok,true,,,true,8.179001516750528,8.179001516750528,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001015_02,00001015,2,ok,ok,true,,,true,21.331349527376116,21.331349527376116,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001015_03,00001015,3,ok,ok,true,,,true,121.71930489505392,121.71930489505392,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001015_04,00001015,4,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001015_05,00001015,5,ok,ok,true,,,true,62.68806153333412,62.68806153333412,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001015_06,00001015,6,ok,ok,true,,,true,162.82147007559055,162.82147007559055,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001015_07,00001015,7,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001015_08,00001015,8,ok,ok,true,,,true,31.649473791153127,31.649473791153127,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001015_09,00001015,9,ok,ok,true,,,true,24.230604656014002,24.230604656014002,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001015_10,00001015,10,ok,ok,true,,,true,0.2987546198890272,0.2987546198890272,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001016_01,00001016,1,ok,ok,true,,,true,114.41654693469955,114.41654693469955,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001016_02,00001016,2,ok,ok,true,,,true,39.7971765189999,39.7971765189999,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001016_03,00001016,3,ok,ok,true,,,true,140.26713303664656,140.26713303664656,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001016_04,00001016,4,ok,ok,true,,,true,183.81488777240145,183.81488777240145,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001016_05,00001016,5,ok,ok,true,,,true,207.14642411045438,207.14642411045438,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001016_06,00001016,6,ok,ok,true,,,true,45.01042524974588,45.01042524974588,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001016_07,00001016,7,ok,ok,true,,,true,171.07232409883994,171.07232409883994,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001016_08,00001016,8,ok,ok,true,,,true,102.78387996929388,102.78387996929388,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001016_09,00001016,9,ok,ok,true,,,true,131.2790264610652,131.2790264610652,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001016_10,00001016,10,ok,ok,true,,,true,95.21332295715375,95.21332295715375,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001017_01,00001017,1,ok,ok,true,,,true,81.20189586754626,81.20189586754626,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001017_02,00001017,2,ok,ok,true,,,true,16.260094029878026,16.260094029878026,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001017_03,00001017,3,ok,ok,true,,,true,112.17794644813247,112.17794644813247,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001017_04,00001017,4,ok,ok,true,,,true,129.19143949071264,129.19143949071264,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001017_05,00001017,5,ok,ok,true,,,true,86.38227581997131,86.38227581997131,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001017_06,00001017,6,ok,ok,true,,,true,145.95563095548766,145.95563095548766,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001017_07,00001017,7,ok,ok,true,,,true,218.1487036187509,218.1487036187509,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001017_08,00001017,8,ok,ok,true,,,true,72.4717441803837,72.4717441803837,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001017_09,00001017,9,ok,ok,true,,,true,6.8600616624867214,6.8600616624867214,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001017_10,00001017,10,ok,ok,true,,,true,36.29679276965867,36.29679276965867,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001018_01,00001018,1,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001018_02,00001018,2,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001018_03,00001018,3,ok,ok,true,,,true,135.77046432386334,135.77046432386334,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001018_04,00001018,4,ok,ok,true,,,true,64.22270638982752,64.22270638982752,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001018_05,00001018,5,ok,ok,true,,,true,148.56852883092995,148.56852883092995,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001018_06,00001018,6,ok,ok,true,,,true,1.3329039221835306,1.3329039221835306,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001018_07,00001018,7,ok,ok,true,,,true,29.275511435426424,29.275511435426424,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001018_08,00001018,8,ok,ok,true,,,true,104.26211175782831,104.26211175782831,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001018_09,00001018,9,ok,ok,true,,,true,142.21027101020096,142.21027101020096,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001018_10,00001018,10,ok,ok,true,,,true,87.02559720801975,87.02559720801975,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001019_01,00001019,1,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001019_02,00001019,2,ok,ok,true,,,true,37.176739800381306,37.176739800381306,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001019_03,00001019,3,ok,ok,true,,,true,63.475338931215674,63.475338931215674,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001019_04,00001019,4,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001019_06,00001019,6,ok,ok,true,,,true,4.865589357247097,4.865589357247097,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001019_08,00001019,8,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001019_09,00001019,9,ok,ok,true,,,true,47.830401857194126,47.830401857194126,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001020_01,00001020,1,ok,ok,true,,,true,316.7638762838917,316.7638762838917,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001020_02,00001020,2,ok,ok,true,,,true,153.64077543457904,153.64077543457904,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001020_03,00001020,3,ok,ok,true,,,true,128.49483170237238,128.49483170237238,true,0.0,true,true,true,true
sd300c,sd300c_plain_roll_00001020_04,00001020,4,ok,ok,true,,,true,55.01954858891438,55.01954858891438,true,0.0,true,true,true,true
