pair_id,dataset,protocol,subject_id,canonical_finger_position,method,method_version,config_hash,manifest_sha256,raw_score,prepare_a_ms,prepare_b_ms,compare_ms,total_ms,status,error_code,error_message
sd300b_plain_roll_00001004_06,sd300b,plain_roll,00001004,6,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,364a3f08998c501eca69fb4ebb54809645a1429791b1a71e5b1b20c52b6c8551,103.351748,152.5365,242.234,14.5488,409.334,ok,,
sd300b_plain_roll_00001004_07,sd300b,plain_roll,00001004,7,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,364a3f08998c501eca69fb4ebb54809645a1429791b1a71e5b1b20c52b6c8551,18.0953834,34.8907,226.9592,1.9674,263.83,ok,,
sd300b_plain_roll_00001004_08,sd300b,plain_roll,00001004,8,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,364a3f08998c501eca69fb4ebb54809645a1429791b1a71e5b1b20c52b6c8551,47.3812121,41.4469,232.9048,3.7594,278.1249,ok,,
sd300b_plain_roll_00001004_09,sd300b,plain_roll,00001004,9,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,364a3f08998c501eca69fb4ebb54809645a1429791b1a71e5b1b20c52b6c8551,50.3189317,70.0585,233.4057,8.8168,312.296,ok,,
sd300b_plain_roll_00001004_10,sd300b,plain_roll,00001004,10,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,364a3f08998c501eca69fb4ebb54809645a1429791b1a71e5b1b20c52b6c8551,2.58036611,36.0649,195.7934,3.0846,234.9806,ok,,
sd300b_plain_roll_00001005_01,sd300b,plain_roll,00001005,1,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,364a3f08998c501eca69fb4ebb54809645a1429791b1a71e5b1b20c52b6c8551,0,89.2425,135.6094,2.1366,227.0014,ok,,
sd300b_plain_roll_00001005_04,sd300b,plain_roll,00001005,4,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,364a3f08998c501eca69fb4ebb54809645a1429791b1a71e5b1b20c52b6c8551,172.176685,78.1353,269.8778,6.4678,354.4968,ok,,
sd300b_plain_roll_00001005_05,sd300b,plain_roll,00001005,5,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,364a3f08998c501eca69fb4ebb54809645a1429791b1a71e5b1b20c52b6c8551,94.0786865,59.6613,220.0995,2.5243,282.2981,ok,,
sd300b_plain_roll_00001005_06,sd300b,plain_roll,00001005,6,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,364a3f08998c501eca69fb4ebb54809645a1429791b1a71e5b1b20c52b6c8551,119.221499,177.6893,258.563,14.6646,450.932,ok,,
sd300b_plain_roll_00001005_07,sd300b,plain_roll,00001005,7,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,364a3f08998c501eca69fb4ebb54809645a1429791b1a71e5b1b20c52b6c8551,55.9688989,62.9164,277.2053,5.3855,345.5207,ok,,
sd300b_plain_roll_00001005_08,sd300b,plain_roll,00001005,8,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,364a3f08998c501eca69fb4ebb54809645a1429791b1a71e5b1b20c52b6c8551,137.259447,54.2986,293.2605,3.7016,351.2741,ok,,
sd300b_plain_roll_00001005_09,sd300b,plain_roll,00001005,9,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,364a3f08998c501eca69fb4ebb54809645a1429791b1a71e5b1b20c52b6c8551,50.748192,64.9469,290.9879,9.8379,365.7881,ok,,
sd300b_plain_roll_00001005_10,sd300b,plain_roll,00001005,10,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,364a3f08998c501eca69fb4ebb54809645a1429791b1a71e5b1b20c52b6c8551,113.713562,57.4683,221.238,4.7044,283.4256,ok,,
sd300b_plain_roll_00001006_01,sd300b,plain_roll,00001006,1,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,364a3f08998c501eca69fb4ebb54809645a1429791b1a71e5b1b20c52b6c8551,80.1300513,115.7345,249.19,10.4906,375.4299,ok,,
sd300b_plain_roll_00001006_02,sd300b,plain_roll,00001006,2,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,364a3f08998c501eca69fb4ebb54809645a1429791b1a71e5b1b20c52b6c8551,145.969459,70.895,230.9433,3.3476,305.2016,ok,,
sd300b_plain_roll_00001006_03,sd300b,plain_roll,00001006,3,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,364a3f08998c501eca69fb4ebb54809645a1429791b1a71e5b1b20c52b6c8551,41.9314737,51.7426,259.7989,2.7182,314.2739,ok,,
sd300b_plain_roll_00001006_04,sd300b,plain_roll,00001006,4,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,364a3f08998c501eca69fb4ebb54809645a1429791b1a71e5b1b20c52b6c8551,217.917734,57.8374,297.366,3.9498,359.1811,ok,,
sd300b_plain_roll_00001006_05,sd300b,plain_roll,00001006,5,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,364a3f08998c501eca69fb4ebb54809645a1429791b1a71e5b1b20c52b6c8551,116.370266,46.8273,257.024,2.3779,306.2431,ok,,
sd300b_plain_roll_00001006_06,sd300b,plain_roll,00001006,6,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,364a3f08998c501eca69fb4ebb54809645a1429791b1a71e5b1b20c52b6c8551,194.513018,113.5434,237.9182,6.6721,358.1488,ok,,
sd300b_plain_roll_00001006_07,sd300b,plain_roll,00001006,7,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,364a3f08998c501eca69fb4ebb54809645a1429791b1a71e5b1b20c52b6c8551,116.758459,49.7265,258.5505,3.7976,312.0881,ok,,
sd300b_plain_roll_00001006_08,sd300b,plain_roll,00001006,8,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,364a3f08998c501eca69fb4ebb54809645a1429791b1a71e5b1b20c52b6c8551,40.9807777,49.8177,275.5556,4.7388,330.1262,ok,,
sd300b_plain_roll_00001006_09,sd300b,plain_roll,00001006,9,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,364a3f08998c501eca69fb4ebb54809645a1429791b1a71e5b1b20c52b6c8551,103.321212,65.6901,263.2806,4.5646,333.5491,ok,,
sd300b_plain_roll_00001006_10,sd300b,plain_roll,00001006,10,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,364a3f08998c501eca69fb4ebb54809645a1429791b1a71e5b1b20c52b6c8551,52.3108808,26.4802,203.3775,1.6252,231.4957,ok,,
sd300b_plain_roll_00001007_01,sd300b,plain_roll,00001007,1,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,364a3f08998c501eca69fb4ebb54809645a1429791b1a71e5b1b20c52b6c8551,72.5206276,143.5562,242.1766,11.2555,397.0037,ok,,
sd300b_plain_roll_00001007_02,sd300b,plain_roll,00001007,2,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,364a3f08998c501eca69fb4ebb54809645a1429791b1a71e5b1b20c52b6c8551,72.8316177,62.9318,247.0502,2.2618,312.2579,ok,,
sd300b_plain_roll_00001007_03,sd300b,plain_roll,00001007,3,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,364a3f08998c501eca69fb4ebb54809645a1429791b1a71e5b1b20c52b6c8551,24.7713292,57.1689,264.3762,2.5711,324.1325,ok,,
sd300b_plain_roll_00001007_04,sd300b,plain_roll,00001007,4,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,364a3f08998c501eca69fb4ebb54809645a1429791b1a71e5b1b20c52b6c8551,31.778906,52.5218,260.4862,2.9296,315.9538,ok,,
sd300b_plain_roll_00001007_05,sd300b,plain_roll,00001007,5,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,364a3f08998c501eca69fb4ebb54809645a1429791b1a71e5b1b20c52b6c8551,9.51938755,64.3087,287.6215,3.3015,355.2474,ok,,
sd300b_plain_roll_00001007_06,sd300b,plain_roll,00001007,6,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,364a3f08998c501eca69fb4ebb54809645a1429791b1a71e5b1b20c52b6c8551,129.319376,136.7846,239.8223,14.3665,390.9888,ok,,
sd300b_plain_roll_00001007_07,sd300b,plain_roll,00001007,7,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,364a3f08998c501eca69fb4ebb54809645a1429791b1a71e5b1b20c52b6c8551,175.424278,62.3357,208.712,3.8993,274.9617,ok,,
sd300b_plain_roll_00001007_08,sd300b,plain_roll,00001007,8,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,364a3f08998c501eca69fb4ebb54809645a1429791b1a71e5b1b20c52b6c8551,14.9549397,56.8684,256.8451,3.1489,316.8769,ok,,
sd300b_plain_roll_00001007_09,sd300b,plain_roll,00001007,9,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,364a3f08998c501eca69fb4ebb54809645a1429791b1a71e5b1b20c52b6c8551,107.358746,61.6618,247.7796,2.6508,312.1062,ok,,
sd300b_plain_roll_00001007_10,sd300b,plain_roll,00001007,10,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,364a3f08998c501eca69fb4ebb54809645a1429791b1a71e5b1b20c52b6c8551,10.4729747,37.3876,211.9208,1.6155,250.938,ok,,
sd300b_plain_roll_00001008_01,sd300b,plain_roll,00001008,1,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,364a3f08998c501eca69fb4ebb54809645a1429791b1a71e5b1b20c52b6c8551,185.842578,131.9723,188.9078,11.2393,332.1347,ok,,
sd300b_plain_roll_00001008_02,sd300b,plain_roll,00001008,2,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,364a3f08998c501eca69fb4ebb54809645a1429791b1a71e5b1b20c52b6c8551,93.5216805,44.1448,221.4748,3.065,268.6989,ok,,
sd300b_plain_roll_00001008_03,sd300b,plain_roll,00001008,3,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,364a3f08998c501eca69fb4ebb54809645a1429791b1a71e5b1b20c52b6c8551,76.4399588,46.0712,194.7956,4.4166,245.2967,ok,,
sd300b_plain_roll_00001008_04,sd300b,plain_roll,00001008,4,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,364a3f08998c501eca69fb4ebb54809645a1429791b1a71e5b1b20c52b6c8551,50.6888421,49.0708,191.3026,4.0252,244.4128,ok,,
sd300b_plain_roll_00001008_05,sd300b,plain_roll,00001008,5,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,364a3f08998c501eca69fb4ebb54809645a1429791b1a71e5b1b20c52b6c8551,26.5845101,44.807,161.1453,3.2654,209.2313,ok,,
sd300b_plain_roll_00001008_06,sd300b,plain_roll,00001008,6,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,364a3f08998c501eca69fb4ebb54809645a1429791b1a71e5b1b20c52b6c8551,268.032138,128.4811,192.926,14.513,335.9363,ok,,
sd300b_plain_roll_00001008_07,sd300b,plain_roll,00001008,7,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,364a3f08998c501eca69fb4ebb54809645a1429791b1a71e5b1b20c52b6c8551,73.9614674,40.3251,174.2615,3.6307,218.2317,ok,,
sd300b_plain_roll_00001008_08,sd300b,plain_roll,00001008,8,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,364a3f08998c501eca69fb4ebb54809645a1429791b1a71e5b1b20c52b6c8551,30.3273053,35.8385,177.2247,2.3113,215.3882,ok,,
sd300b_plain_roll_00001008_09,sd300b,plain_roll,00001008,9,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,364a3f08998c501eca69fb4ebb54809645a1429791b1a71e5b1b20c52b6c8551,28.3126674,44.259,203.997,4.8391,253.1085,ok,,
sd300b_plain_roll_00001008_10,sd300b,plain_roll,00001008,10,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,364a3f08998c501eca69fb4ebb54809645a1429791b1a71e5b1b20c52b6c8551,30.0364274,29.9394,199.8049,1.8216,231.5787,ok,,
