pair_id,dataset,protocol,label,subject_id_a,subject_id_b,canonical_finger_position_a,canonical_finger_position_b,ppi,path_a,path_b,image_sha256_a,image_sha256_b,split_assignment,pair_generation_reason,candidate_id,parent_candidate_id,changed_field,config_hash,status,error_code,raw_score,score_components_json,geometry_success,geometry_failure_reason,keypoint_count_a,keypoint_count_b,matches,inliers,prepare_a_ms,prepare_b_ms,compare_ms,total_ms
pilot_genuine_sd300b_plain_roll_00001210_06,sd300b,plain_roll,1,00001210,00001210,6,6,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001210_plain_1000_12.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001210_roll_1000_06.png,8b5bd55e7069db3c7aa7d9701f741d870c8606f4c7db72263ce619a4a90eecef,fcb27a9c11306fb3dc5e6bf5435a80398a2bd89c9a6dac08fc30424de1895923,development,deterministic genuine sample from plain_roll,rootsift,partial_affine,descriptor_mode,f706d820814ee63349a2231d75ad57328a48bb14d68f6d57be32d1f82ca648e4,ok,,10.68622182728659,"{""geometric_inlier_count"":12.0,""geometric_inlier_ratio"":0.2222222222222222,""inliers_over_min_keypoints"":0.004,""inliers_times_inlier_ratio_times_log1p_matches"":10.68622182728659}",True,,3000,3000,54,12,167.8715,288.264,20.1752,477.0556
pilot_genuine_sd300b_plain_roll_00001777_07,sd300b,plain_roll,1,00001777,00001777,7,7,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001777_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001777_roll_1000_07.png,5acc6333b50461e11751347d2d66b76390e44d0d285c0ac56ea70c24ae1207f1,9772457cc0279f309308696864f15e9a08a1d0addd23687f0a50982b551b4ad8,development,deterministic genuine sample from plain_roll,rootsift,partial_affine,descriptor_mode,f706d820814ee63349a2231d75ad57328a48bb14d68f6d57be32d1f82ca648e4,ok,,2.617279092592391,"{""geometric_inlier_count"":4.0,""geometric_inlier_ratio"":0.2222222222222222,""inliers_over_min_keypoints"":0.0013333333333333333,""inliers_times_inlier_ratio_times_log1p_matches"":2.617279092592391}",True,,3000,3000,18,4,76.7457,245.6243,19.9174,342.9833
pilot_genuine_sd300b_plain_self_00001207_03,sd300b,plain_self,1,00001207,00001207,3,3,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001207_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001207_plain_1000_03.png,ad53569d0507bc0cbdb84c5eb3a9bc027f0d52750b22bf4a039c444047da100c,ad53569d0507bc0cbdb84c5eb3a9bc027f0d52750b22bf4a039c444047da100c,development,deterministic genuine sample from plain_self,rootsift,partial_affine,descriptor_mode,f706d820814ee63349a2231d75ad57328a48bb14d68f6d57be32d1f82ca648e4,ok,,24020.1025363211,"{""geometric_inlier_count"":3000.0,""geometric_inlier_ratio"":1.0,""inliers_over_min_keypoints"":1.0,""inliers_times_inlier_ratio_times_log1p_matches"":24020.1025363211}",True,,3000,3000,3000,3000,69.8308,70.0006,25.1856,165.7252
pilot_genuine_sd300b_plain_self_00001676_02,sd300b,plain_self,1,00001676,00001676,2,2,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001676_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001676_plain_1000_02.png,19f8a895a80ebca8260efb54b07d01fa1ca5b5fa946470016ed4259a7047a710,19f8a895a80ebca8260efb54b07d01fa1ca5b5fa946470016ed4259a7047a710,development,deterministic genuine sample from plain_self,rootsift,partial_affine,descriptor_mode,f706d820814ee63349a2231d75ad57328a48bb14d68f6d57be32d1f82ca648e4,ok,,24020.1025363211,"{""geometric_inlier_count"":3000.0,""geometric_inlier_ratio"":1.0,""inliers_over_min_keypoints"":1.0,""inliers_times_inlier_ratio_times_log1p_matches"":24020.1025363211}",True,,3000,3000,3000,3000,86.3986,91.8304,24.9003,203.9055
pilot_genuine_sd300b_plain_self_00001338_02,sd300b,plain_self,1,00001338,00001338,2,2,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001338_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001338_plain_1000_02.png,3b89c7ce64e13dbe6806826aa98d0019122d90a44f0bd968949f9ac50997c17a,3b89c7ce64e13dbe6806826aa98d0019122d90a44f0bd968949f9ac50997c17a,development,deterministic genuine sample from plain_self,rootsift,partial_affine,descriptor_mode,f706d820814ee63349a2231d75ad57328a48bb14d68f6d57be32d1f82ca648e4,ok,,24020.1025363211,"{""geometric_inlier_count"":3000.0,""geometric_inlier_ratio"":1.0,""inliers_over_min_keypoints"":1.0,""inliers_times_inlier_ratio_times_log1p_matches"":24020.1025363211}",True,,3000,3000,3000,3000,86.6184,90.551,25.0819,202.9644
pilot_genuine_sd300b_plain_self_00001622_01,sd300b,plain_self,1,00001622,00001622,1,1,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001622_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001622_plain_1000_11.png,8ae60236933ae954422db723601829d0e53bd70b801dd3f9666c1bf2929d8565,8ae60236933ae954422db723601829d0e53bd70b801dd3f9666c1bf2929d8565,development,deterministic genuine sample from plain_self,rootsift,partial_affine,descriptor_mode,f706d820814ee63349a2231d75ad57328a48bb14d68f6d57be32d1f82ca648e4,ok,,24020.1025363211,"{""geometric_inlier_count"":3000.0,""geometric_inlier_ratio"":1.0,""inliers_over_min_keypoints"":1.0,""inliers_times_inlier_ratio_times_log1p_matches"":24020.1025363211}",True,,3000,3000,3000,3000,156.2409,156.7938,25.1556,339.0923
pilot_genuine_sd300b_plain_self_00001006_05,sd300b,plain_self,1,00001006,00001006,5,5,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001006_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001006_plain_1000_05.png,ce2ecae0b9dc83870cbea40be3e8965712439b31bb37c13edda3575d751f31f4,ce2ecae0b9dc83870cbea40be3e8965712439b31bb37c13edda3575d751f31f4,development,deterministic genuine sample from plain_self,rootsift,partial_affine,descriptor_mode,f706d820814ee63349a2231d75ad57328a48bb14d68f6d57be32d1f82ca648e4,ok,,24020.1025363211,"{""geometric_inlier_count"":3000.0,""geometric_inlier_ratio"":1.0,""inliers_over_min_keypoints"":1.0,""inliers_times_inlier_ratio_times_log1p_matches"":24020.1025363211}",True,,3000,3000,3000,3000,73.8204,73.599,25.1405,173.3427
pilot_genuine_sd300b_plain_self_00001638_06,sd300b,plain_self,1,00001638,00001638,6,6,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001638_plain_1000_12.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001638_plain_1000_12.png,4abc62b206021f1586e02273cece021d57226d7da5fef8567939ae40dabfe691,4abc62b206021f1586e02273cece021d57226d7da5fef8567939ae40dabfe691,development,deterministic genuine sample from plain_self,rootsift,partial_affine,descriptor_mode,f706d820814ee63349a2231d75ad57328a48bb14d68f6d57be32d1f82ca648e4,ok,,24020.1025363211,"{""geometric_inlier_count"":3000.0,""geometric_inlier_ratio"":1.0,""inliers_over_min_keypoints"":1.0,""inliers_times_inlier_ratio_times_log1p_matches"":24020.1025363211}",True,,3000,3000,3000,3000,196.3288,183.769,25.1129,406.1506
pilot_genuine_sd300b_plain_self_00001344_02,sd300b,plain_self,1,00001344,00001344,2,2,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001344_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001344_plain_1000_02.png,2b8ef904e5b03fc5752551d9a16f8d08e54d7e5eda4394ad97d190e5cd7becca,2b8ef904e5b03fc5752551d9a16f8d08e54d7e5eda4394ad97d190e5cd7becca,development,deterministic genuine sample from plain_self,rootsift,partial_affine,descriptor_mode,f706d820814ee63349a2231d75ad57328a48bb14d68f6d57be32d1f82ca648e4,ok,,24029.109070592418,"{""geometric_inlier_count"":3001.0,""geometric_inlier_ratio"":1.0,""inliers_over_min_keypoints"":1.0,""inliers_times_inlier_ratio_times_log1p_matches"":24029.109070592418}",True,,3001,3001,3001,3001,82.7656,79.3549,25.0284,187.8873
pilot_genuine_sd300b_plain_self_00001272_02,sd300b,plain_self,1,00001272,00001272,2,2,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001272_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001272_plain_1000_02.png,69df034cbe212151ba50ad12b080d884fb31e4813c58c78c629538e1686752c4,69df034cbe212151ba50ad12b080d884fb31e4813c58c78c629538e1686752c4,development,deterministic genuine sample from plain_self,rootsift,partial_affine,descriptor_mode,f706d820814ee63349a2231d75ad57328a48bb14d68f6d57be32d1f82ca648e4,ok,,24020.1025363211,"{""geometric_inlier_count"":3000.0,""geometric_inlier_ratio"":1.0,""inliers_over_min_keypoints"":1.0,""inliers_times_inlier_ratio_times_log1p_matches"":24020.1025363211}",True,,3000,3000,3000,3000,83.8545,83.7183,25.2796,193.5503
pilot_genuine_sd300b_plain_self_00001845_01,sd300b,plain_self,1,00001845,00001845,1,1,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001845_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001845_plain_1000_11.png,cd26b1953c92f36e806842b66bebdc5401e7da216ff4fc7ac1e08060b8d4d256,cd26b1953c92f36e806842b66bebdc5401e7da216ff4fc7ac1e08060b8d4d256,development,deterministic genuine sample from plain_self,rootsift,partial_affine,descriptor_mode,f706d820814ee63349a2231d75ad57328a48bb14d68f6d57be32d1f82ca648e4,ok,,24020.1025363211,"{""geometric_inlier_count"":3000.0,""geometric_inlier_ratio"":1.0,""inliers_over_min_keypoints"":1.0,""inliers_times_inlier_ratio_times_log1p_matches"":24020.1025363211}",True,,3000,3000,3000,3000,180.3175,181.8339,30.3974,393.631
pilot_genuine_sd300b_plain_self_00001705_05,sd300b,plain_self,1,00001705,00001705,5,5,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001705_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001705_plain_1000_05.png,3417ad1f6039bce4bf2d070b45bee631b65b04a9f841d2a2b9a397a57b8aa777,3417ad1f6039bce4bf2d070b45bee631b65b04a9f841d2a2b9a397a57b8aa777,development,deterministic genuine sample from plain_self,rootsift,partial_affine,descriptor_mode,f706d820814ee63349a2231d75ad57328a48bb14d68f6d57be32d1f82ca648e4,ok,,24020.1025363211,"{""geometric_inlier_count"":3000.0,""geometric_inlier_ratio"":1.0,""inliers_over_min_keypoints"":1.0,""inliers_times_inlier_ratio_times_log1p_matches"":24020.1025363211}",True,,3000,3000,3000,3000,92.8185,82.3532,26.5374,202.7193
pilot_genuine_sd300b_plain_self_00001783_10,sd300b,plain_self,1,00001783,00001783,10,10,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001783_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001783_plain_1000_10.png,a5948a34d595057b5118b9b66c4e285cff6b1f7c492e1962fd28c6c2d2e01ba2,a5948a34d595057b5118b9b66c4e285cff6b1f7c492e1962fd28c6c2d2e01ba2,development,deterministic genuine sample from plain_self,rootsift,partial_affine,descriptor_mode,f706d820814ee63349a2231d75ad57328a48bb14d68f6d57be32d1f82ca648e4,ok,,24020.1025363211,"{""geometric_inlier_count"":3000.0,""geometric_inlier_ratio"":1.0,""inliers_over_min_keypoints"":1.0,""inliers_times_inlier_ratio_times_log1p_matches"":24020.1025363211}",True,,3000,3000,3000,3000,80.0224,81.8034,25.1525,187.7663
pilot_genuine_sd300b_plain_self_00001602_03,sd300b,plain_self,1,00001602,00001602,3,3,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001602_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001602_plain_1000_03.png,4014cd58909d2c35b42576d84a0aa6fd19c75761eeb1257862ddf176048ae6e7,4014cd58909d2c35b42576d84a0aa6fd19c75761eeb1257862ddf176048ae6e7,development,deterministic genuine sample from plain_self,rootsift,partial_affine,descriptor_mode,f706d820814ee63349a2231d75ad57328a48bb14d68f6d57be32d1f82ca648e4,ok,,24020.1025363211,"{""geometric_inlier_count"":3000.0,""geometric_inlier_ratio"":1.0,""inliers_over_min_keypoints"":1.0,""inliers_times_inlier_ratio_times_log1p_matches"":24020.1025363211}",True,,3000,3000,3000,3000,110.2055,103.5802,26.8116,241.631
pilot_genuine_sd300b_roll_self_00001032_10,sd300b,roll_self,1,00001032,00001032,10,10,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001032_roll_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001032_roll_1000_10.png,cb83a7916f20cd3336e2043d527bfd1665266244502f7c7fc6c182c378424d84,cb83a7916f20cd3336e2043d527bfd1665266244502f7c7fc6c182c378424d84,development,deterministic genuine sample from roll_self,rootsift,partial_affine,descriptor_mode,f706d820814ee63349a2231d75ad57328a48bb14d68f6d57be32d1f82ca648e4,ok,,24020.1025363211,"{""geometric_inlier_count"":3000.0,""geometric_inlier_ratio"":1.0,""inliers_over_min_keypoints"":1.0,""inliers_times_inlier_ratio_times_log1p_matches"":24020.1025363211}",True,,3000,3000,3000,3000,278.0371,283.7158,28.5569,591.2441
pilot_genuine_sd300b_roll_self_00001495_02,sd300b,roll_self,1,00001495,00001495,2,2,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001495_roll_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001495_roll_1000_02.png,858520e39f689c810917a9bac3795b3644ccc80ef6d07af584dc272eecd72546,858520e39f689c810917a9bac3795b3644ccc80ef6d07af584dc272eecd72546,development,deterministic genuine sample from roll_self,rootsift,partial_affine,descriptor_mode,f706d820814ee63349a2231d75ad57328a48bb14d68f6d57be32d1f82ca648e4,ok,,24020.1025363211,"{""geometric_inlier_count"":3000.0,""geometric_inlier_ratio"":1.0,""inliers_over_min_keypoints"":1.0,""inliers_times_inlier_ratio_times_log1p_matches"":24020.1025363211}",True,,3000,3000,3000,3000,261.9809,262.231,25.4488,550.5781
pilot_genuine_sd300b_roll_self_00001144_05,sd300b,roll_self,1,00001144,00001144,5,5,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001144_roll_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001144_roll_1000_05.png,6b0231cbef91d18e3c921bdecec3f14b6e013496ae885b551950cefb9caa11d9,6b0231cbef91d18e3c921bdecec3f14b6e013496ae885b551950cefb9caa11d9,development,deterministic genuine sample from roll_self,rootsift,partial_affine,descriptor_mode,f706d820814ee63349a2231d75ad57328a48bb14d68f6d57be32d1f82ca648e4,ok,,24020.1025363211,"{""geometric_inlier_count"":3000.0,""geometric_inlier_ratio"":1.0,""inliers_over_min_keypoints"":1.0,""inliers_times_inlier_ratio_times_log1p_matches"":24020.1025363211}",True,,3000,3000,3000,3000,294.3502,266.2572,25.0998,586.6185
pilot_genuine_sd300b_roll_self_00001764_10,sd300b,roll_self,1,00001764,00001764,10,10,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001764_roll_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001764_roll_1000_10.png,184c0f30b284808af349d8a00d08da7280e25d839acdaa46bff0b357febcac80,184c0f30b284808af349d8a00d08da7280e25d839acdaa46bff0b357febcac80,development,deterministic genuine sample from roll_self,rootsift,partial_affine,descriptor_mode,f706d820814ee63349a2231d75ad57328a48bb14d68f6d57be32d1f82ca648e4,ok,,24020.1025363211,"{""geometric_inlier_count"":3000.0,""geometric_inlier_ratio"":1.0,""inliers_over_min_keypoints"":1.0,""inliers_times_inlier_ratio_times_log1p_matches"":24020.1025363211}",True,,3000,3000,3000,3000,261.072,282.4361,24.7279,569.0883
pilot_genuine_sd300b_roll_self_00001608_02,sd300b,roll_self,1,00001608,00001608,2,2,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001608_roll_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001608_roll_1000_02.png,8df85c29abc13b40e9a44a5f57d9a92ad0f85c1bcea302eab41b272e1ec00b6d,8df85c29abc13b40e9a44a5f57d9a92ad0f85c1bcea302eab41b272e1ec00b6d,development,deterministic genuine sample from roll_self,rootsift,partial_affine,descriptor_mode,f706d820814ee63349a2231d75ad57328a48bb14d68f6d57be32d1f82ca648e4,ok,,24029.109070592418,"{""geometric_inlier_count"":3001.0,""geometric_inlier_ratio"":1.0,""inliers_over_min_keypoints"":1.0,""inliers_times_inlier_ratio_times_log1p_matches"":24029.109070592418}",True,,3001,3001,3001,3001,259.6511,255.7113,24.9151,541.1111
pilot_genuine_sd300b_roll_self_00001777_06,sd300b,roll_self,1,00001777,00001777,6,6,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001777_roll_1000_06.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001777_roll_1000_06.png,99eb31850d381693874990e77e1ba4a678c983458f38dd81f934e4465d87c2ad,99eb31850d381693874990e77e1ba4a678c983458f38dd81f934e4465d87c2ad,development,deterministic genuine sample from roll_self,rootsift,partial_affine,descriptor_mode,f706d820814ee63349a2231d75ad57328a48bb14d68f6d57be32d1f82ca648e4,ok,,24020.1025363211,"{""geometric_inlier_count"":3000.0,""geometric_inlier_ratio"":1.0,""inliers_over_min_keypoints"":1.0,""inliers_times_inlier_ratio_times_log1p_matches"":24020.1025363211}",True,,3000,3000,3000,3000,277.5256,301.8872,29.8571,610.2311
